season_year,season_type,week,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds.1,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block,team_score,opp_score,opp_team,h/a,DK points
2010,Regular,10,TEN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,17,29,MIA,0,2.0
2010,Regular,10,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,21,26,ATL,0,2.0
2010,Regular,10,JAC,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,31,24,HOU,1,2.0
2010,Regular,10,CAR,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0,16,31,TB,0,4.0
2010,Regular,10,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,24,31,JAC,0,1.0
2010,Regular,10,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,20,26,NYJ,1,4.0
2010,Regular,10,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,26,21,BAL,1,6.0
2010,Regular,10,MIA,2,0,2,0,0,0,0,0,1,0,0,0,0,2.0,0,29,17,TEN,1,9.0
2010,Regular,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26,39,NE,1,-4.0
2010,Regular,10,NYG,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,20,33,DAL,1,4.0
2010,Regular,10,PHI,0,0,0,0,0,0,0,0,3,1,0,0,0,2.0,0,59,28,WAS,0,13.0
2010,Regular,10,NYJ,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,26,20,CLE,0,8.0
2010,Regular,10,NE,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,0,39,26,PIT,0,13.0
2010,Regular,10,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,28,59,PHI,1,-3.0
2010,Regular,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29,49,DEN,0,-4.0
2010,Regular,10,DAL,1,0,1,0,0,0,0,0,2,1,0,0,0,0.0,0,33,20,NYG,0,13.0
2010,Regular,10,BUF,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,14,12,DET,1,7.0
2010,Regular,10,SEA,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0,36,18,ARI,0,10.0
2010,Regular,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,17,23,IND,0,2.0
2010,Regular,10,DET,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,12,14,BUF,0,4.0
2010,Regular,10,IND,2,0,2,0,0,0,0,0,3,1,0,0,0,3.0,0,23,17,CIN,1,20.0
2010,Regular,10,CHI,1,0,1,0,0,0,0,0,3,0,0,0,0,0.0,0,27,13,MIN,1,12.0
2010,Regular,10,MIN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,13,27,CHI,0,5.0
2010,Regular,11,DET,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,19,35,DAL,0,0.0
2010,Regular,11,DEN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,14,35,SD,0,-1.0
2010,Regular,11,CHI,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,16,0,MIA,0,18.0
2010,Regular,11,PIT,3,0,1,0,0,0,0,0,2,0,0,0,0,6.0,0,35,3,OAK,1,19.0
2010,Regular,11,DAL,1,0,1,0,0,0,1,1,1,0,0,0,0,3.0,0,35,19,DET,1,14.0
2010,Regular,11,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,31,13,ARI,1,6.0
2010,Regular,11,CIN,0,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0,31,49,BUF,1,7.0
2010,Regular,11,TB,1,0,1,0,0,0,0,0,1,0,0,0,0,6.0,0,21,0,SF,0,20.0
2010,Regular,11,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,34,ATL,1,-1.0
2010,Regular,11,NE,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0,31,28,IND,1,5.0
2010,Regular,11,WAS,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,19,16,TEN,0,6.0
2010,Regular,11,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,3,31,GB,1,2.0
2010,Regular,11,OAK,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,3,35,PIT,0,0.0
2010,Regular,11,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,21,TB,1,2.0
2010,Regular,11,GB,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,31,3,MIN,0,12.0
2010,Regular,11,ATL,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,34,17,STL,0,3.0
2010,Regular,11,PHI,2,0,2,0,0,0,0,0,3,0,0,0,0,0.0,0,27,17,NYG,1,11.0
2010,Regular,11,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,30,27,HOU,1,3.0
2010,Regular,11,HOU,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,27,30,NYJ,0,6.0
2010,Regular,11,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,28,31,NE,0,0.0
2010,Regular,11,NYG,4,1,2,0,0,0,0,0,0,0,0,0,0,3.0,0,17,27,PHI,0,9.0
2010,Regular,11,MIA,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,16,CHI,1,6.0
2010,Regular,11,BUF,1,0,1,1,0,0,0,0,2,0,0,0,0,2.0,0,49,31,CIN,0,13.0
2010,Regular,11,JAC,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,24,20,CLE,1,9.0
2010,Regular,11,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,35,14,DEN,1,8.0
2010,Regular,11,CLE,2,0,2,1,0,0,0,0,4,0,0,0,0,4.0,0,20,24,JAC,0,22.0
2010,Regular,11,SEA,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,19,34,NO,0,3.0
2010,Regular,11,BAL,1,0,0,0,0,0,0,0,2,2,0,0,0,3.0,0,37,13,CAR,0,23.0
2010,Regular,11,NO,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,34,19,SEA,1,5.0
2010,Regular,11,CAR,3,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,13,37,BAL,1,3.0
2010,Regular,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,13,31,KC,0,-1.0
2010,Regular,11,TEN,1,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0,16,19,WAS,1,12.0
2010,Regular,12,TB,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,10,17,BAL,0,7.0
2010,Regular,12,SF,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,27,6,ARI,0,12.0
2010,Regular,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,24,45,NE,1,-3.0
2010,Regular,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,33,36,STL,1,-2.0
2010,Regular,12,HOU,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0,20,0,TEN,1,17.0
2010,Regular,12,CAR,3,0,1,0,0,0,0,0,2,1,0,0,0,2.0,0,23,24,CLE,0,14.0
2010,Regular,12,NYG,3,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,24,20,JAC,1,9.0
2010,Regular,12,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,20,HOU,0,3.0
2010,Regular,12,SD,1,0,1,0,0,0,0,0,4,2,0,0,0,1.0,0,36,14,IND,0,24.0
2010,Regular,12,NE,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,45,24,DET,0,6.0
2010,Regular,12,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0,16,19,PIT,1,8.0
2010,Regular,12,STL,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,36,33,DEN,0,6.0
2010,Regular,12,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,17,20,ATL,0,3.0
2010,Regular,12,SEA,1,1,1,0,0,0,0,0,0,0,1,1,0,0.0,0,24,42,KC,1,8.0
2010,Regular,12,MIN,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,17,13,WAS,0,10.0
2010,Regular,12,DAL,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,27,30,NO,1,5.0
2010,Regular,12,ATL,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,20,17,GB,1,4.0
2010,Regular,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,13,17,MIN,1,3.0
2010,Regular,12,PIT,3,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,19,16,BUF,0,7.0
2010,Regular,12,OAK,1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0,17,33,MIA,1,10.0
2010,Regular,12,MIA,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0,33,17,OAK,0,8.0
2010,Regular,12,ARI,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,6,27,SF,1,5.0
2010,Regular,12,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,24,23,CAR,1,5.0
2010,Regular,12,NYJ,0,0,1,0,0,1,0,0,2,0,0,0,1,3.0,0,26,10,CIN,1,21.0
2010,Regular,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,26,31,CHI,0,3.0
2010,Regular,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,10,TB,1,4.0
2010,Regular,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,14,36,SD,1,-2.0
2010,Regular,12,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20,24,NYG,0,0.0
2010,Regular,12,NO,3,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0,30,27,DAL,0,7.0
2010,Regular,12,KC,2,0,1,0,0,0,0,0,2,0,0,0,0,2.0,0,42,24,SEA,0,8.0
2010,Regular,12,CHI,2,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,31,26,PHI,1,6.0
2010,Regular,12,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,10,26,NYJ,0,4.0
2010,Regular,13,JAC,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,17,6,TEN,0,12.0
2010,Regular,13,GB,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,34,16,SF,1,7.0
2010,Regular,13,CAR,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0,14,31,SEA,0,6.0
2010,Regular,13,DET,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,20,24,CHI,1,6.0
2010,Regular,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,16,34,GB,0,3.0
2010,Regular,13,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,24,20,DET,0,3.0
2010,Regular,13,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,6,10,KC,0,8.0
2010,Regular,13,CIN,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,30,34,NO,1,3.0
2010,Regular,13,SEA,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0,31,14,CAR,1,12.0
2010,Regular,13,PIT,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,13,10,BAL,0,10.0
2010,Regular,13,HOU,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,24,34,PHI,0,2.0
2010,Regular,13,IND,1,0,0,0,0,0,0,0,0,0,1,1,0,2.0,0,35,38,DAL,1,6.0
2010,Regular,13,OAK,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,28,13,SD,0,12.0
2010,Regular,13,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,34,30,CIN,0,2.0
2010,Regular,13,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,6,19,STL,1,5.0
2010,Regular,13,TB,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,24,28,ATL,1,3.0
2010,Regular,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,10,13,CLE,1,6.0
2010,Regular,13,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,7,31,NYG,0,1.0
2010,Regular,13,ATL,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,28,24,TB,0,9.0
2010,Regular,13,DAL,0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0,38,35,IND,0,16.0
2010,Regular,13,BUF,0,0,0,0,0,0,0,0,4,1,0,0,0,1.0,0,14,38,MIN,0,11.0
2010,Regular,13,BAL,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,10,13,PIT,1,9.0
2010,Regular,13,NE,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0,45,3,NYJ,1,14.0
2010,Regular,13,NYG,6,0,4,0,0,0,0,0,2,0,0,0,0,4.0,0,31,7,WAS,1,20.0
2010,Regular,13,PHI,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,34,24,HOU,1,6.0
2010,Regular,13,STL,1,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0,19,6,ARI,0,15.0
2010,Regular,13,SD,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,13,28,OAK,1,2.0
2010,Regular,13,MIN,2,0,4,0,0,0,0,0,1,0,0,0,0,1.0,0,38,14,BUF,1,12.0
2010,Regular,13,CLE,0,1,0,0,0,0,0,0,3,0,0,0,0,1.0,0,13,10,MIA,0,13.0
2010,Regular,13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,3,45,NE,0,-1.0
2010,Regular,13,KC,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,10,6,DEN,1,13.0
2010,Regular,13,TEN,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6,17,JAC,1,4.0
2010,Regular,14,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,31,0,KC,1,14.0
2010,Regular,14,OAK,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,31,38,JAC,0,0.0
2010,Regular,14,IND,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,30,28,TEN,0,3.0
2010,Regular,14,BAL,1,0,0,0,0,1,0,0,2,1,0,0,0,2.0,0,34,28,HOU,0,17.0
2010,Regular,14,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,10,31,ATL,1,4.0
2010,Regular,14,MIN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,3,21,NYG,1,5.0
2010,Regular,14,BUF,5,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0,13,6,CLE,1,14.0
2010,Regular,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,28,30,IND,1,0.0
2010,Regular,14,NYG,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,21,3,MIN,0,13.0
2010,Regular,14,KC,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,0,31,SD,0,5.0
2010,Regular,14,SF,1,0,1,0,0,0,0,0,4,1,0,0,0,1.0,0,40,21,SEA,1,17.0
2010,Regular,14,CLE,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,6,13,BUF,0,8.0
2010,Regular,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,7,36,NE,1,-1.0
2010,Regular,14,DAL,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,27,30,PHI,1,5.0
2010,Regular,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,7,23,PIT,0,4.0
2010,Regular,14,MIA,3,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0,10,6,NYJ,0,16.0
2010,Regular,14,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,13,43,ARI,0,-2.0
2010,Regular,14,STL,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0,13,31,NO,0,6.0
2010,Regular,14,JAC,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,38,31,OAK,1,6.0
2010,Regular,14,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,28,34,BAL,1,4.0
2010,Regular,14,DET,1,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0,7,3,GB,1,17.0
2010,Regular,14,NE,2,0,2,1,0,0,0,0,2,0,0,0,0,2.0,0,36,7,CHI,0,20.0
2010,Regular,14,PHI,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,30,27,DAL,0,5.0
2010,Regular,14,ARI,1,0,3,0,0,0,0,0,3,1,0,0,0,1.0,0,43,13,DEN,1,23.0
2010,Regular,14,NO,2,0,1,0,0,0,0,0,2,1,0,0,0,3.0,0,31,13,STL,1,19.0
2010,Regular,14,NYJ,2,0,3,0,0,0,0,0,0,0,0,0,0,5.0,0,6,10,MIA,1,15.0
2010,Regular,14,TB,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,17,16,WAS,0,5.0
2010,Regular,14,PIT,0,0,0,0,0,0,0,0,3,2,0,0,0,3.0,0,23,7,CIN,1,25.0
2010,Regular,14,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0,31,10,CAR,0,13.0
2010,Regular,14,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,3,7,DET,0,10.0
2010,Regular,14,WAS,1,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0,16,17,TB,1,6.0
2010,Regular,14,SEA,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,21,40,SF,0,4.0
2010,Regular,15,MIN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,14,40,CHI,1,-1.0
2010,Regular,15,DEN,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0,23,39,OAK,0,2.0
2010,Regular,15,CHI,2,0,2,0,0,0,1,1,3,0,0,0,0,4.0,0,40,14,MIN,0,21.0
2010,Regular,15,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,24,30,BAL,0,2.0
2010,Regular,15,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,27,31,NE,0,2.0
2010,Regular,15,IND,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0,0,34,24,JAC,1,11.0
2010,Regular,15,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20,23,DET,1,0.0
2010,Regular,15,KC,1,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0,27,13,STL,0,11.0
2010,Regular,15,OAK,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,0,39,23,DEN,1,6.0
2010,Regular,15,NE,1,0,1,0,0,0,0,0,1,1,0,0,0,5.0,0,31,27,GB,1,15.0
2010,Regular,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,30,33,DAL,0,1.0
2010,Regular,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,19,CIN,0,1.0
2010,Regular,15,JAC,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,24,34,IND,0,6.0
2010,Regular,15,SEA,2,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,18,34,ATL,1,2.0
2010,Regular,15,PHI,1,0,1,0,0,0,1,1,1,0,0,0,0,2.0,0,38,31,NYG,0,11.0
2010,Regular,15,TEN,2,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,31,17,HOU,1,7.0
2010,Regular,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,23,20,TB,0,4.0
2010,Regular,15,DAL,1,0,1,0,0,0,0,0,2,0,0,0,0,5.0,0,33,30,WAS,1,10.0
2010,Regular,15,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,12,19,CAR,0,5.0
2010,Regular,15,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,34,7,SF,1,12.0
2010,Regular,15,BAL,3,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,30,24,NO,1,7.0
2010,Regular,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7,34,SD,0,0.0
2010,Regular,15,STL,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,13,27,KC,1,5.0
2010,Regular,15,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,19,17,CLE,1,5.0
2010,Regular,15,MIA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,14,17,BUF,1,5.0
2010,Regular,15,NYJ,2,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0,22,17,PIT,0,12.0
2010,Regular,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,17,22,NYJ,1,1.0
2010,Regular,15,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,17,31,TEN,0,4.0
2010,Regular,15,CAR,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,19,12,ARI,1,11.0
2010,Regular,15,ATL,1,0,1,1,0,0,0,0,2,0,0,0,0,2.0,0,34,18,SEA,0,15.0
2010,Regular,15,NYG,1,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0,31,38,PHI,1,5.0
2010,Regular,15,BUF,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,17,14,MIA,0,8.0
2010,Regular,16,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,38,15,SEA,1,4.0
2010,Regular,16,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,31,26,OAK,0,3.0
2010,Regular,16,JAC,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,17,20,WAS,1,4.0
2010,Regular,16,SF,2,0,1,0,0,0,1,1,0,0,0,0,0,1.0,0,17,25,STL,0,9.0
2010,Regular,16,ARI,1,0,1,0,0,0,0,0,2,2,0,0,0,5.0,0,27,26,DAL,1,23.0
2010,Regular,16,DET,3,0,1,0,0,0,0,0,2,1,0,0,0,2.0,0,34,27,MIA,0,14.0
2010,Regular,16,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,34,20,SD,1,6.0
2010,Regular,16,NE,3,0,4,0,0,0,0,0,3,0,0,0,0,2.0,0,34,3,BUF,0,23.0
2010,Regular,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,27,34,DET,1,1.0
2010,Regular,16,NYG,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,17,45,GB,0,-1.0
2010,Regular,16,NYJ,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0,34,38,CHI,0,6.0
2010,Regular,16,CHI,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,38,34,NYJ,1,3.0
2010,Regular,16,MIN,2,0,2,1,0,0,0,0,1,0,0,0,0,6.0,0,24,14,PHI,0,19.0
2010,Regular,16,CLE,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,10,20,BAL,1,4.0
2010,Regular,16,GB,2,0,2,0,0,0,0,0,4,0,0,0,0,1.0,0,45,17,NYG,1,14.0
2010,Regular,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,26,27,ARI,0,1.0
2010,Regular,16,KC,0,0,0,0,0,0,0,0,2,1,0,0,0,3.0,0,34,14,TEN,1,14.0
2010,Regular,16,SD,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,20,34,CIN,0,1.0
2010,Regular,16,SEA,2,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,15,38,TB,0,0.0
2010,Regular,16,WAS,2,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0,20,17,JAC,0,9.0
2010,Regular,16,PIT,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,27,3,CAR,1,15.0
2010,Regular,16,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,14,24,MIN,1,4.0
2010,Regular,16,BAL,1,0,1,0,0,0,0,0,3,0,0,0,0,0.0,0,20,10,CLE,0,12.0
2010,Regular,16,HOU,2,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,23,24,DEN,0,3.0
2010,Regular,16,CAR,0,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,3,27,PIT,0,7.0
2010,Regular,16,ATL,0,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0,14,17,NO,1,12.0
2010,Regular,16,OAK,0,0,0,0,0,1,0,0,2,0,0,0,0,0.0,0,26,31,IND,1,9.0
2010,Regular,16,DEN,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,24,23,HOU,1,2.0
2010,Regular,16,TEN,2,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,14,34,KC,0,4.0
2010,Regular,16,STL,3,0,1,0,0,0,0,0,1,0,0,0,1,4.0,0,25,17,SF,1,11.0
2010,Regular,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3,34,NE,1,0.0
2010,Regular,16,NO,1,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0,17,14,ATL,0,6.0
2010,Regular,17,SF,2,0,0,0,0,0,0,0,2,1,0,0,0,6.0,0,38,7,ARI,1,20.0
2010,Regular,17,MIA,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,7,38,NE,0,-2.0
2010,Regular,17,HOU,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,34,17,JAC,1,7.0
2010,Regular,17,BAL,2,0,3,0,0,0,0,0,2,0,0,0,0,0.0,0,13,7,CIN,1,14.0
2010,Regular,17,OAK,0,0,0,0,0,0,0,0,2,1,0,0,0,7.0,0,31,10,KC,0,21.0
2010,Regular,17,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,20,13,MIN,1,9.0
2010,Regular,17,SEA,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,16,6,STL,1,12.0
2010,Regular,17,ATL,1,0,1,0,0,0,1,1,1,0,0,0,0,3.0,0,31,10,CAR,1,17.0
2010,Regular,17,BUF,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,7,38,NYJ,0,5.0
2010,Regular,17,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,34,HOU,0,-1.0
2010,Regular,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,9,41,PIT,1,-2.0
2010,Regular,17,TEN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,20,23,IND,0,3.0
2010,Regular,17,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,13,14,DAL,1,5.0
2010,Regular,17,NYG,3,0,3,0,0,0,0,0,1,0,0,0,0,2.0,0,17,14,WAS,0,11.0
2010,Regular,17,STL,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,6,16,SEA,0,3.0
2010,Regular,17,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,7,13,BAL,0,12.0
2010,Regular,17,CAR,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,10,31,ATL,0,2.0
2010,Regular,17,TB,2,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0,23,13,NO,0,13.0
2010,Regular,17,NO,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,13,23,TB,1,7.0
2010,Regular,17,NE,1,0,1,0,0,0,1,1,1,0,0,0,0,5.0,0,38,7,MIA,1,19.0
2010,Regular,17,SD,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0,33,28,DEN,0,6.0
2010,Regular,17,MIN,1,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0,13,20,DET,0,12.0
