,season_year,season_type,week,home_team,home_score,away_team,away_score,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block
4118,2010,Regular,8,NO,20,PIT,10,PIT,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
4119,2010,Regular,8,DET,37,WAS,25,DET,1,0,1,1,0,0,0,0,1,0,0,0,0,6.0,0
4120,2010,Regular,8,DAL,17,JAC,35,DAL,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
4121,2010,Regular,8,NYJ,0,GB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4122,2010,Regular,8,NE,28,MIN,18,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4123,2010,Regular,8,SF,24,DEN,16,SF,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
4124,2010,Regular,8,KC,13,BUF,10,KC,3,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
4125,2010,Regular,8,CIN,14,MIA,22,CIN,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
4126,2010,Regular,8,IND,30,HOU,17,IND,2,0,1,0,0,0,0,0,1,1,0,0,0,3.0,0
4127,2010,Regular,8,STL,20,CAR,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4128,2010,Regular,8,NE,28,MIN,18,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4129,2010,Regular,8,CIN,14,MIA,22,MIA,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
4130,2010,Regular,8,ARI,35,TB,38,TB,1,0,0,0,0,0,0,0,4,2,0,0,0,1.0,0
4131,2010,Regular,8,IND,30,HOU,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4132,2010,Regular,8,SD,33,TEN,25,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4133,2010,Regular,8,NO,20,PIT,10,NO,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
4134,2010,Regular,8,DAL,17,JAC,35,JAC,0,0,0,0,0,0,0,0,4,0,0,0,0,2.0,0
4135,2010,Regular,8,OAK,33,SEA,3,OAK,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0
4136,2010,Regular,8,ARI,35,TB,38,ARI,1,1,2,1,0,0,0,0,0,0,0,0,0,2.0,0
4137,2010,Regular,8,OAK,33,SEA,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4138,2010,Regular,8,STL,20,CAR,10,STL,2,0,1,0,0,0,0,0,3,0,0,0,0,3.0,0
4139,2010,Regular,8,SD,33,TEN,25,TEN,0,0,0,0,0,0,0,0,1,0,0,1,1,1.0,0
4140,2010,Regular,8,DET,37,WAS,25,WAS,1,0,1,0,0,1,0,0,1,0,0,0,0,1.0,0
4141,2010,Regular,8,SF,24,DEN,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4142,2010,Regular,9,HOU,23,SD,29,HOU,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
4143,2010,Regular,9,CAR,3,NO,34,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4144,2010,Regular,9,ATL,27,TB,21,TB,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
4145,2010,Regular,9,CIN,21,PIT,27,PIT,2,0,1,0,0,0,0,0,1,0,0,1,0,4.0,0
4146,2010,Regular,9,PHI,26,IND,24,PHI,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
4147,2010,Regular,9,PHI,26,IND,24,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4148,2010,Regular,9,GB,45,DAL,7,DAL,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4149,2010,Regular,9,BAL,26,MIA,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
4150,2010,Regular,9,DET,20,NYJ,23,DET,3,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
4151,2010,Regular,9,BUF,19,CHI,22,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
4152,2010,Regular,9,MIN,27,ARI,24,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0
4153,2010,Regular,9,SEA,7,NYG,41,NYG,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
4154,2010,Regular,9,DET,20,NYJ,23,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4155,2010,Regular,9,SEA,7,NYG,41,SEA,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
4156,2010,Regular,9,CAR,3,NO,34,NO,1,0,1,0,0,0,0,0,1,1,0,0,0,4.0,0
4157,2010,Regular,9,BAL,26,MIA,10,BAL,1,0,0,0,0,0,0,0,3,0,0,0,0,2.0,0
4158,2010,Regular,9,MIN,27,ARI,24,ARI,1,0,1,1,0,1,0,0,2,0,0,0,0,3.0,0
4159,2010,Regular,9,ATL,27,TB,21,ATL,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
4160,2010,Regular,9,GB,45,DAL,7,GB,3,0,2,1,0,0,0,0,2,1,0,0,0,4.0,0
4161,2010,Regular,9,HOU,23,SD,29,SD,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4162,2010,Regular,9,CLE,34,NE,14,NE,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
4163,2010,Regular,9,CLE,34,NE,14,CLE,1,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
4164,2010,Regular,9,OAK,23,KC,20,KC,2,0,2,0,0,0,0,0,1,0,0,0,0,4.0,0
4165,2010,Regular,9,BUF,19,CHI,22,CHI,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,1
4166,2010,Regular,9,OAK,23,KC,20,OAK,2,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0
4167,2010,Regular,9,CIN,21,PIT,27,CIN,2,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
4168,2010,Regular,10,TB,31,CAR,16,CAR,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
4169,2010,Regular,10,DEN,49,KC,29,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4170,2010,Regular,10,ARI,18,SEA,36,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4171,2010,Regular,10,CLE,20,NYJ,26,NYJ,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
4172,2010,Regular,10,IND,23,CIN,17,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4173,2010,Regular,10,DEN,49,KC,29,DEN,3,0,1,1,0,0,0,0,0,0,0,0,0,4.0,0
4174,2010,Regular,10,CLE,20,NYJ,26,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4175,2010,Regular,10,BUF,14,DET,12,BUF,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4176,2010,Regular,10,MIA,29,TEN,17,TEN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4177,2010,Regular,10,WAS,28,PHI,59,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4178,2010,Regular,10,PIT,26,NE,39,NE,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,0
4179,2010,Regular,10,BUF,14,DET,12,DET,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
4180,2010,Regular,10,MIA,29,TEN,17,MIA,2,0,2,0,0,0,0,0,1,0,0,0,0,2.0,0
4181,2010,Regular,10,TB,31,CAR,16,TB,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
4182,2010,Regular,10,NYG,20,DAL,33,NYG,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1
4183,2010,Regular,10,PIT,26,NE,39,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4184,2010,Regular,10,ARI,18,SEA,36,SEA,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
4185,2010,Regular,10,SF,23,STL,20,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4186,2010,Regular,10,CHI,27,MIN,13,CHI,1,0,1,0,0,0,0,0,3,0,0,0,0,0.0,0
4187,2010,Regular,10,ATL,26,BAL,21,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4188,2010,Regular,10,ATL,26,BAL,21,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
4189,2010,Regular,10,SF,23,STL,20,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
4190,2010,Regular,10,IND,23,CIN,17,IND,2,0,2,0,0,0,0,0,3,1,0,0,0,3.0,0
4191,2010,Regular,10,NYG,20,DAL,33,DAL,1,0,1,0,0,0,0,0,2,1,0,0,0,0.0,0
4192,2010,Regular,10,CHI,27,MIN,13,MIN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
4193,2010,Regular,10,JAC,31,HOU,24,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4194,2010,Regular,10,JAC,31,HOU,24,JAC,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
4195,2010,Regular,10,WAS,28,PHI,59,PHI,0,0,0,0,0,0,0,0,3,1,0,0,0,2.0,0
4196,2010,Regular,11,SD,35,DEN,14,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0
4197,2010,Regular,11,JAC,24,CLE,20,JAC,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
4198,2010,Regular,11,PIT,35,OAK,3,OAK,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
4199,2010,Regular,11,PIT,35,OAK,3,PIT,3,0,1,0,0,0,0,0,2,0,0,0,0,6.0,0
4200,2010,Regular,11,TEN,16,WAS,19,TEN,1,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0
4201,2010,Regular,11,KC,31,ARI,13,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4202,2010,Regular,11,MIA,0,CHI,16,CHI,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
4203,2010,Regular,11,SF,0,TB,21,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4204,2010,Regular,11,STL,17,ATL,34,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4205,2010,Regular,11,NO,34,SEA,19,SEA,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
4206,2010,Regular,11,JAC,24,CLE,20,CLE,2,0,2,1,0,0,0,0,4,0,0,0,0,4.0,0
4207,2010,Regular,11,MIN,3,GB,31,GB,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
4208,2010,Regular,11,SF,0,TB,21,TB,1,0,1,0,0,0,0,0,1,0,0,0,0,6.0,0
4209,2010,Regular,11,NE,31,IND,28,NE,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0
4210,2010,Regular,11,NE,31,IND,28,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4211,2010,Regular,11,CIN,31,BUF,49,CIN,0,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0
4212,2010,Regular,11,CIN,31,BUF,49,BUF,1,0,1,1,0,0,0,0,2,0,0,0,0,2.0,0
4213,2010,Regular,11,MIA,0,CHI,16,MIA,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
4214,2010,Regular,11,NO,34,SEA,19,NO,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
4215,2010,Regular,11,PHI,27,NYG,17,PHI,2,0,2,0,0,0,0,0,3,0,0,0,0,0.0,0
4216,2010,Regular,11,MIN,3,GB,31,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4217,2010,Regular,11,DAL,35,DET,19,DET,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
4218,2010,Regular,11,SD,35,DEN,14,DEN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4219,2010,Regular,11,STL,17,ATL,34,ATL,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
4220,2010,Regular,11,DAL,35,DET,19,DAL,1,0,1,0,0,0,1,1,1,0,0,0,0,3.0,0
4221,2010,Regular,11,PHI,27,NYG,17,NYG,4,1,2,0,0,0,0,0,0,0,0,0,0,3.0,0
4222,2010,Regular,11,NYJ,30,HOU,27,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
4223,2010,Regular,11,KC,31,ARI,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4224,2010,Regular,11,CAR,13,BAL,37,BAL,1,0,0,0,0,0,0,0,2,2,0,0,0,3.0,0
4225,2010,Regular,11,CAR,13,BAL,37,CAR,3,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
4226,2010,Regular,11,TEN,16,WAS,19,WAS,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
4227,2010,Regular,11,NYJ,30,HOU,27,HOU,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
4228,2010,Regular,12,IND,14,SD,36,SD,1,0,1,0,0,0,0,0,4,2,0,0,0,1.0,0
4229,2010,Regular,12,DEN,33,STL,36,STL,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
4230,2010,Regular,12,DET,24,NE,45,NE,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
4231,2010,Regular,12,NYJ,26,CIN,10,NYJ,0,0,1,0,0,1,0,0,2,0,0,0,1,3.0,0
4232,2010,Regular,12,ARI,6,SF,27,ARI,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4233,2010,Regular,12,NYG,24,JAC,20,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4234,2010,Regular,12,IND,14,SD,36,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4235,2010,Regular,12,DAL,27,NO,30,DAL,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
4236,2010,Regular,12,CLE,24,CAR,23,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
4237,2010,Regular,12,OAK,17,MIA,33,MIA,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
4238,2010,Regular,12,BUF,16,PIT,19,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0
4239,2010,Regular,12,BUF,16,PIT,19,PIT,3,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
4240,2010,Regular,12,ATL,20,GB,17,ATL,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
4241,2010,Regular,12,SEA,24,KC,42,KC,2,0,1,0,0,0,0,0,2,0,0,0,0,2.0,0
4242,2010,Regular,12,ARI,6,SF,27,SF,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
4243,2010,Regular,12,BAL,17,TB,10,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4244,2010,Regular,12,DET,24,NE,45,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4245,2010,Regular,12,CHI,31,PHI,26,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
4246,2010,Regular,12,WAS,13,MIN,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4247,2010,Regular,12,CLE,24,CAR,23,CAR,3,0,1,0,0,0,0,0,2,1,0,0,0,2.0,0
4248,2010,Regular,12,NYG,24,JAC,20,NYG,3,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
4249,2010,Regular,12,WAS,13,MIN,17,MIN,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
4250,2010,Regular,12,OAK,17,MIA,33,OAK,1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0
4251,2010,Regular,12,HOU,20,TEN,0,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4252,2010,Regular,12,DAL,27,NO,30,NO,3,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
4253,2010,Regular,12,DEN,33,STL,36,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4254,2010,Regular,12,HOU,20,TEN,0,HOU,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0
4255,2010,Regular,12,NYJ,26,CIN,10,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4256,2010,Regular,12,BAL,17,TB,10,TB,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
4257,2010,Regular,12,CHI,31,PHI,26,CHI,2,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
4258,2010,Regular,12,SEA,24,KC,42,SEA,1,1,1,0,0,0,0,0,0,0,1,1,0,0.0,0
4259,2010,Regular,12,ATL,20,GB,17,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4260,2010,Regular,13,IND,35,DAL,38,DAL,0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0
4261,2010,Regular,13,MIN,38,BUF,14,BUF,0,0,0,0,0,0,0,0,4,1,0,0,0,1.0,0
4262,2010,Regular,13,DET,20,CHI,24,DET,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
4263,2010,Regular,13,ARI,6,STL,19,STL,1,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0
4264,2010,Regular,13,KC,10,DEN,6,KC,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
4265,2010,Regular,13,NE,45,NYJ,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4266,2010,Regular,13,SEA,31,CAR,14,CAR,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
4267,2010,Regular,13,CIN,30,NO,34,CIN,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4268,2010,Regular,13,PHI,34,HOU,24,PHI,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
4269,2010,Regular,13,MIA,10,CLE,13,CLE,0,1,0,0,0,0,0,0,3,0,0,0,0,1.0,0
4270,2010,Regular,13,TEN,6,JAC,17,JAC,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
4271,2010,Regular,13,MIA,10,CLE,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4272,2010,Regular,13,ARI,6,STL,19,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4273,2010,Regular,13,CIN,30,NO,34,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4274,2010,Regular,13,KC,10,DEN,6,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
4275,2010,Regular,13,DET,20,CHI,24,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4276,2010,Regular,13,GB,34,SF,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
4277,2010,Regular,13,MIN,38,BUF,14,MIN,2,0,4,0,0,0,0,0,1,0,0,0,0,1.0,0
4278,2010,Regular,13,BAL,10,PIT,13,PIT,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
4279,2010,Regular,13,NYG,31,WAS,7,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
4280,2010,Regular,13,TB,24,ATL,28,ATL,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0
4281,2010,Regular,13,SD,13,OAK,28,SD,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
4282,2010,Regular,13,BAL,10,PIT,13,BAL,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
4283,2010,Regular,13,TB,24,ATL,28,TB,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
4284,2010,Regular,13,GB,34,SF,16,GB,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
4285,2010,Regular,13,IND,35,DAL,38,IND,1,0,0,0,0,0,0,0,0,0,1,1,0,2.0,0
4286,2010,Regular,13,SD,13,OAK,28,OAK,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
4287,2010,Regular,13,SEA,31,CAR,14,SEA,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0
4288,2010,Regular,13,PHI,34,HOU,24,HOU,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4289,2010,Regular,13,NE,45,NYJ,3,NE,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0
4290,2010,Regular,13,NYG,31,WAS,7,NYG,6,0,4,0,0,0,0,0,2,0,0,0,0,4.0,0
4291,2010,Regular,13,TEN,6,JAC,17,TEN,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4292,2010,Regular,14,TEN,28,IND,30,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4293,2010,Regular,14,CHI,7,NE,36,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4294,2010,Regular,14,PIT,23,CIN,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
4295,2010,Regular,14,BUF,13,CLE,6,CLE,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
4296,2010,Regular,14,DET,7,GB,3,DET,1,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0
4297,2010,Regular,14,SD,31,KC,0,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
4298,2010,Regular,14,CHI,7,NE,36,NE,2,0,2,1,0,0,0,0,2,0,0,0,0,2.0,0
4299,2010,Regular,14,MIN,3,NYG,21,MIN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
4300,2010,Regular,14,NYJ,6,MIA,10,NYJ,2,0,3,0,0,0,0,0,0,0,0,0,0,5.0,0
4301,2010,Regular,14,SD,31,KC,0,KC,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
4302,2010,Regular,14,ARI,43,DEN,13,ARI,1,0,3,0,0,0,0,0,3,1,0,0,0,1.0,0
4303,2010,Regular,14,CAR,10,ATL,31,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
4304,2010,Regular,14,SF,40,SEA,21,SF,1,0,1,0,0,0,0,0,4,1,0,0,0,1.0,0
4305,2010,Regular,14,PIT,23,CIN,7,PIT,0,0,0,0,0,0,0,0,3,2,0,0,0,3.0,0
4306,2010,Regular,14,NO,31,STL,13,NO,2,0,1,0,0,0,0,0,2,1,0,0,0,3.0,0
4307,2010,Regular,14,ARI,43,DEN,13,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
4308,2010,Regular,14,NYJ,6,MIA,10,MIA,3,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
4309,2010,Regular,14,SF,40,SEA,21,SEA,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0
4310,2010,Regular,14,CAR,10,ATL,31,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
4311,2010,Regular,14,BUF,13,CLE,6,BUF,5,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
4312,2010,Regular,14,DET,7,GB,3,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
4313,2010,Regular,14,NO,31,STL,13,STL,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
4314,2010,Regular,14,WAS,16,TB,17,WAS,1,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
4315,2010,Regular,14,WAS,16,TB,17,TB,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
4316,2010,Regular,14,HOU,28,BAL,34,BAL,1,0,0,0,0,1,0,0,2,1,0,0,0,2.0,0
4317,2010,Regular,14,JAC,38,OAK,31,OAK,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4318,2010,Regular,14,DAL,27,PHI,30,DAL,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
4319,2010,Regular,14,JAC,38,OAK,31,JAC,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
4320,2010,Regular,14,MIN,3,NYG,21,NYG,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
4321,2010,Regular,14,TEN,28,IND,30,IND,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
4322,2010,Regular,14,HOU,28,BAL,34,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
4323,2010,Regular,14,DAL,27,PHI,30,PHI,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
4324,2010,Regular,15,TB,20,DET,23,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
4325,2010,Regular,15,NE,31,GB,27,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4326,2010,Regular,15,NYG,31,PHI,38,PHI,1,0,1,0,0,0,1,1,1,0,0,0,0,2.0,0
4327,2010,Regular,15,OAK,39,DEN,23,OAK,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,0
4328,2010,Regular,15,OAK,39,DEN,23,DEN,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
4329,2010,Regular,15,MIN,14,CHI,40,MIN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4330,2010,Regular,15,DAL,33,WAS,30,DAL,1,0,1,0,0,0,0,0,2,0,0,0,0,5.0,0
4331,2010,Regular,15,TEN,31,HOU,17,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
4332,2010,Regular,15,SD,34,SF,7,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
4333,2010,Regular,15,DAL,33,WAS,30,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
4334,2010,Regular,15,SEA,18,ATL,34,SEA,2,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
4335,2010,Regular,15,NE,31,GB,27,NE,1,0,1,0,0,0,0,0,1,1,0,0,0,5.0,0
4336,2010,Regular,15,PIT,17,NYJ,22,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4337,2010,Regular,15,CAR,19,ARI,12,CAR,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
4338,2010,Regular,15,MIA,14,BUF,17,MIA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
4339,2010,Regular,15,CAR,19,ARI,12,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
4340,2010,Regular,15,NYG,31,PHI,38,NYG,1,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0
4341,2010,Regular,15,IND,34,JAC,24,IND,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0,0
4342,2010,Regular,15,IND,34,JAC,24,JAC,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0
4343,2010,Regular,15,BAL,30,NO,24,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
4344,2010,Regular,15,TEN,31,HOU,17,TEN,2,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
4345,2010,Regular,15,MIA,14,BUF,17,BUF,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
4346,2010,Regular,15,SD,34,SF,7,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
4347,2010,Regular,15,CIN,19,CLE,17,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
4348,2010,Regular,15,BAL,30,NO,24,BAL,3,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
4349,2010,Regular,15,STL,13,KC,27,STL,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
4350,2010,Regular,15,STL,13,KC,27,KC,1,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
4351,2010,Regular,15,MIN,14,CHI,40,CHI,2,0,2,0,0,0,1,1,3,0,0,0,0,4.0,0
