Unnamed: 0,season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points
5982,2013,Regular,8,CAR,Ted Ginn,WR,5,6,0,0,0,47,80,0,0,0,0,0,0,0,0,0,0,31,13,TB,0,0,0.833333333333,0.0,16.0,,13.0
5983,2013,Regular,8,TB,Vincent Jackson,WR,5,13,0,0,0,20,79,0,0,0,0,0,0,0,0,0,0,13,31,CAR,1,0,0.384615384615,0.0,15.8,,12.9
5984,2013,Regular,9,BUF,Marquise Goodwin,WR,2,4,1,0,0,25,64,0,0,0,0,0,0,0,0,0,0,13,23,KC,1,6,0.5,0.461538461538,32.0,,14.4
5985,2013,Regular,9,BUF,Robert Woods,WR,4,8,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,13,23,KC,1,0,0.5,0.0,11.0,,8.4
5986,2013,Regular,9,BUF,Steve Johnson,WR,5,7,0,0,0,7,36,0,0,0,0,0,1,10,0,0,0,13,23,KC,1,0,0.714285714286,0.0,7.2,10.0,9.6
5987,2013,Regular,9,ATL,Harry Douglas,WR,3,5,0,0,0,32,82,0,0,0,0,0,0,0,0,0,0,10,34,CAR,0,0,0.6,0.0,27.3333333333,,11.2
5988,2013,Regular,9,CAR,Brandon LaFell,WR,6,9,0,0,0,22,74,1,0,0,0,0,0,0,0,0,0,34,10,ATL,1,0,0.666666666667,0.0,12.3333333333,,12.4
5989,2013,Regular,9,CAR,Steve Smith,WR,4,10,0,0,0,21,52,0,0,0,0,0,0,0,0,0,0,34,10,ATL,1,0,0.4,0.0,13.0,,9.2
5990,2013,Regular,9,CAR,Ted Ginn,WR,1,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,34,10,ATL,1,0,0.333333333333,0.0,10.0,,2.0
5991,2013,Regular,9,BAL,Deonte Thompson,WR,3,4,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,18,24,CLE,0,0,0.75,0.0,8.0,,5.4
5992,2013,Regular,9,BAL,Marlon Brown,WR,5,9,2,1,1,31,54,0,0,0,0,0,0,0,0,0,0,18,24,CLE,0,14,0.555555555556,0.777777777778,10.8,,24.4
5993,2013,Regular,9,BAL,Torrey Smith,WR,5,8,0,0,0,20,78,0,0,0,0,0,0,0,0,0,0,18,24,CLE,0,0,0.625,0.0,15.6,,12.8
5994,2013,Regular,9,CLE,Josh Gordon,WR,3,7,0,0,0,15,44,0,0,0,0,0,1,10,0,0,0,24,18,BAL,1,0,0.428571428571,0.0,14.6666666667,10.0,8.4
5995,2013,Regular,9,DAL,Cole Beasley,WR,6,9,0,0,0,32,68,0,0,0,0,0,0,0,0,0,0,27,23,MIN,1,0,0.666666666667,0.0,11.3333333333,,12.8
5996,2013,Regular,9,DAL,Dez Bryant,WR,6,11,0,0,0,30,64,0,0,0,0,0,0,0,0,0,0,27,23,MIN,1,0,0.545454545455,0.0,10.6666666667,,12.4
5997,2013,Regular,9,DAL,Dwayne Harris,WR,2,2,1,0,0,7,13,0,0,0,0,0,0,0,0,0,0,27,23,MIN,1,6,1.0,0.222222222222,6.5,,9.3
5998,2013,Regular,9,DAL,Terrance Williams,WR,2,7,0,0,0,9,33,0,0,0,0,0,0,0,0,0,0,27,23,MIN,1,0,0.285714285714,0.0,16.5,,5.3
5999,2013,Regular,9,MIN,Cordarrelle Patterson,WR,3,4,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,23,27,DAL,0,0,0.75,0.0,4.33333333333,,4.3
6000,2013,Regular,9,MIN,Jarius Wright,WR,3,5,0,0,0,17,31,0,0,0,0,0,0,0,0,0,0,23,27,DAL,0,0,0.6,0.0,10.3333333333,,6.1
6001,2013,Regular,9,CHI,Alshon Jeffery,WR,5,9,1,0,0,26,60,0,0,0,0,0,1,1,0,0,0,27,20,GB,0,6,0.555555555556,0.222222222222,12.0,1.0,17.1
6002,2013,Regular,9,CHI,Brandon Marshall,WR,7,13,1,0,0,8,107,0,0,0,0,0,0,0,0,0,0,27,20,GB,0,6,0.538461538462,0.222222222222,15.2857142857,,26.7
6003,2013,Regular,9,GB,Jordy Nelson,WR,4,9,0,0,0,33,67,0,0,0,0,0,0,0,0,0,0,20,27,CHI,1,0,0.444444444444,0.0,16.75,,10.7
6004,2013,Regular,9,HOU,DeAndre Hopkins,WR,3,6,0,0,0,2,54,0,0,0,0,0,0,0,0,0,0,24,27,IND,1,0,0.5,0.0,18.0,,8.4
6005,2013,Regular,9,IND,Darrius Heyward-Bey,WR,1,6,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,27,24,HOU,0,0,0.166666666667,0.0,11.0,,2.1
6006,2013,Regular,9,IND,T.Y. Hilton,WR,7,12,3,0,0,32,121,0,0,0,0,0,0,0,0,0,0,27,24,HOU,0,18,0.583333333333,0.666666666667,17.2857142857,,40.1
6007,2013,Regular,9,CIN,A.J. Green,WR,11,19,0,0,0,41,128,0,0,0,0,0,0,0,0,0,0,20,22,MIA,0,0,0.578947368421,0.0,11.6363636364,,26.8
6008,2013,Regular,9,CIN,Andrew Hawkins,WR,1,2,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,20,22,MIA,0,0,0.5,0.0,10.0,,2.0
6009,2013,Regular,9,CIN,Marvin Jones,WR,4,7,0,0,0,24,66,0,0,0,0,0,0,0,0,0,0,20,22,MIA,0,0,0.571428571429,0.0,16.5,,10.6
6010,2013,Regular,9,CIN,Mohamed Sanu,WR,6,9,0,0,0,33,62,0,0,0,0,0,0,0,0,0,0,20,22,MIA,0,0,0.666666666667,0.0,10.3333333333,,12.2
6011,2013,Regular,9,MIA,Mike Wallace,WR,6,8,0,0,0,35,82,0,0,0,0,0,0,0,0,0,0,22,20,CIN,1,0,0.75,0.0,13.6666666667,,14.2
6012,2013,Regular,9,MIA,Rishard Matthews,WR,2,4,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,22,20,CIN,1,0,0.5,0.0,12.0,,4.4
6013,2013,Regular,9,NE,Danny Amendola,WR,4,4,1,0,0,33,122,0,0,0,0,0,0,0,0,0,0,55,31,PIT,1,6,1.0,0.109090909091,30.5,,25.2
6014,2013,Regular,9,NE,Julian Edelman,WR,1,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,55,31,PIT,1,0,0.25,0.0,11.0,,2.1
6015,2013,Regular,9,PIT,Antonio Brown,WR,5,9,1,0,0,18,71,0,0,0,0,0,0,0,0,0,0,31,55,NE,0,6,0.555555555556,0.193548387097,14.2,,18.1
6016,2013,Regular,9,PIT,Emmanuel Sanders,WR,6,11,0,0,0,29,98,0,0,0,0,0,0,0,0,0,0,31,55,NE,0,0,0.545454545455,0.0,16.3333333333,,15.8
6017,2013,Regular,9,NO,Kenny Stills,WR,3,5,0,0,0,9,35,0,0,0,0,0,0,0,0,0,0,20,26,NYJ,0,0,0.6,0.0,11.6666666667,,6.5
6018,2013,Regular,9,NYJ,Jeremy Kerley,WR,1,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,26,20,NO,1,0,0.5,0.0,1.0,,1.1
6019,2013,Regular,9,OAK,Rod Streater,WR,5,6,0,0,0,73,98,0,0,0,0,0,0,0,0,0,0,20,49,PHI,1,0,0.833333333333,0.0,19.6,,14.8
6020,2013,Regular,9,PHI,DeSean Jackson,WR,5,6,1,0,0,25,150,0,0,0,0,0,0,0,0,0,0,49,20,OAK,0,6,0.833333333333,0.122448979592,30.0,,29.0
6021,2013,Regular,9,SEA,Doug Baldwin,WR,6,10,1,0,0,23,75,0,0,0,0,0,0,0,0,0,0,27,24,TB,1,6,0.6,0.222222222222,12.5,,19.5
6022,2013,Regular,9,SEA,Golden Tate,WR,3,3,0,0,0,22,29,0,0,0,0,0,0,0,0,0,0,27,24,TB,1,0,1.0,0.0,9.66666666667,,5.9
6023,2013,Regular,9,SEA,Jermaine Kearse,WR,2,2,1,0,0,8,43,1,0,0,0,0,0,0,0,0,0,27,24,TB,1,6,1.0,0.222222222222,21.5,,11.3
6024,2013,Regular,9,TB,Vincent Jackson,WR,2,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,24,27,SEA,0,0,0.5,0.0,5.5,,3.1
6025,2013,Regular,9,STL,Brian Quick,WR,2,2,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,21,28,TEN,1,0,1.0,0.0,15.0,,5.0
6026,2013,Regular,9,TEN,Justin Hunter,WR,2,2,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,28,21,STL,0,0,1.0,0.0,6.5,,3.3
6027,2013,Regular,9,TEN,Kendall Wright,WR,3,5,0,0,0,52,69,0,0,0,0,0,0,0,0,0,0,28,21,STL,0,0,0.6,0.0,23.0,,9.9
6028,2013,Regular,9,SD,Eddie Royal,WR,4,6,1,0,0,33,56,0,0,0,0,0,0,0,0,0,0,24,30,WAS,0,6,0.666666666667,0.25,14.0,,15.6
6029,2013,Regular,9,SD,Keenan Allen,WR,8,11,1,0,0,26,128,0,0,0,0,0,0,0,0,0,0,24,30,WAS,0,6,0.727272727273,0.25,16.0,,29.8
6030,2013,Regular,9,WAS,Aldrick Robinson,WR,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,24,SD,1,0,1.0,0.0,4.0,,1.4
6031,2013,Regular,9,WAS,Pierre Garcon,WR,7,11,0,0,0,56,172,0,0,0,0,0,0,0,0,0,0,30,24,SD,1,0,0.636363636364,0.0,24.5714285714,,27.2
6032,2013,Regular,10,ARI,Andre Roberts,WR,5,8,1,0,0,28,72,0,0,0,0,0,0,0,0,0,0,27,24,HOU,1,6,0.625,0.222222222222,14.4,,18.2
6033,2013,Regular,10,ARI,Jaron Brown,WR,1,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,27,24,HOU,1,0,0.5,0.0,7.0,,1.7
6034,2013,Regular,10,ARI,Larry Fitzgerald,WR,3,6,0,0,0,12,23,0,0,0,0,0,0,0,0,0,0,27,24,HOU,1,0,0.5,0.0,7.66666666667,,5.3
6035,2013,Regular,10,ARI,Michael Floyd,WR,2,2,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,27,24,HOU,1,0,1.0,0.0,15.5,,5.1
6036,2013,Regular,10,HOU,DeAndre Hopkins,WR,6,11,0,0,0,10,69,0,0,0,0,0,0,0,0,0,0,24,27,ARI,0,0,0.545454545455,0.0,11.5,,12.9
6037,2013,Regular,10,ATL,Harry Douglas,WR,7,8,0,0,0,34,49,1,0,0,0,0,0,0,0,0,0,10,33,SEA,1,0,0.875,0.0,7.0,,10.9
6038,2013,Regular,10,SEA,Doug Baldwin,WR,5,8,0,0,0,27,76,0,0,0,0,0,0,0,0,0,0,33,10,ATL,0,0,0.625,0.0,15.2,,12.6
6039,2013,Regular,10,SEA,Golden Tate,WR,6,7,1,0,0,73,106,0,0,0,0,0,0,0,0,0,0,33,10,ATL,0,6,0.857142857143,0.181818181818,17.6666666667,,25.6
6040,2013,Regular,10,SEA,Jermaine Kearse,WR,3,4,1,0,0,1,75,0,0,0,0,0,0,0,0,0,0,33,10,ATL,0,6,0.75,0.181818181818,25.0,,16.5
6041,2013,Regular,10,BAL,Marlon Brown,WR,1,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,20,17,CIN,1,0,0.333333333333,0.0,10.0,,2.0
6042,2013,Regular,10,BAL,Torrey Smith,WR,5,14,1,0,0,8,46,0,0,0,0,0,0,0,0,0,0,20,17,CIN,1,6,0.357142857143,0.3,9.2,,15.6
6043,2013,Regular,10,CIN,A.J. Green,WR,8,15,1,0,0,14,151,0,0,0,0,0,0,0,0,0,0,17,20,BAL,0,6,0.533333333333,0.352941176471,18.875,,32.1
6044,2013,Regular,10,CIN,Marvin Jones,WR,1,7,0,0,0,2,2,0,0,0,0,0,1,7,0,0,0,17,20,BAL,0,0,0.142857142857,0.0,2.0,7.0,1.9
6045,2013,Regular,10,CIN,Mohamed Sanu,WR,3,8,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,17,20,BAL,0,0,0.375,0.0,8.66666666667,,5.6
6046,2013,Regular,10,CHI,Alshon Jeffery,WR,9,18,0,0,0,21,114,0,0,0,0,0,2,5,0,0,0,19,21,DET,1,0,0.5,0.0,12.6666666667,2.5,23.9
6047,2013,Regular,10,CHI,Brandon Marshall,WR,7,12,2,0,0,20,139,0,0,0,0,0,0,0,0,0,0,19,21,DET,1,12,0.583333333333,0.631578947368,19.8571428571,,35.9
6048,2013,Regular,10,DET,Jeremy Ross,WR,2,3,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,21,19,CHI,0,0,0.666666666667,0.0,14.0,,4.8
6049,2013,Regular,10,GB,Jordy Nelson,WR,6,10,0,0,0,12,56,0,0,0,0,0,0,0,0,0,0,13,27,PHI,1,0,0.6,0.0,9.33333333333,,11.6
6050,2013,Regular,10,PHI,DeSean Jackson,WR,4,5,1,0,0,27,80,0,0,0,0,0,0,0,0,0,0,27,13,GB,0,6,0.8,0.222222222222,20.0,,18.0
6051,2013,Regular,10,IND,Darrius Heyward-Bey,WR,3,6,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0,8,38,STL,1,0,0.5,0.0,10.0,,6.0
6052,2013,Regular,10,IND,T.Y. Hilton,WR,7,8,0,0,0,71,130,0,0,0,0,0,0,0,0,0,0,8,38,STL,1,0,0.875,0.0,18.5714285714,,23.0
6053,2013,Regular,10,STL,Tavon Austin,WR,2,3,2,0,0,92,138,1,0,0,0,1,1,4,0,0,0,38,8,IND,0,18,0.666666666667,0.473684210526,69.0,4.0,36.2
6054,2013,Regular,10,MIN,Cordarrelle Patterson,WR,2,4,1,0,0,4,22,0,0,0,0,0,0,0,0,0,0,34,27,WAS,1,6,0.5,0.176470588235,11.0,,10.2
6055,2013,Regular,10,MIN,Jarius Wright,WR,2,3,0,0,0,7,34,0,0,0,0,0,0,0,0,0,0,34,27,WAS,1,0,0.666666666667,0.0,17.0,,5.4
6056,2013,Regular,10,WAS,Pierre Garcon,WR,7,10,1,0,0,85,119,0,0,0,0,0,0,0,0,0,0,27,34,MIN,0,6,0.7,0.222222222222,17.0,,27.9
6057,2013,Regular,10,DAL,Cole Beasley,WR,1,4,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,17,49,NO,0,0,0.25,0.0,18.0,,2.8
6058,2013,Regular,10,DAL,Dez Bryant,WR,1,2,0,0,0,15,44,0,0,0,0,0,0,0,0,0,0,17,49,NO,0,0,0.5,0.0,44.0,,5.4
6059,2013,Regular,10,DAL,Dwayne Harris,WR,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,17,49,NO,0,0,1.0,0.0,1.0,,1.1
6060,2013,Regular,10,DAL,Terrance Williams,WR,1,5,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,17,49,NO,0,6,0.2,0.352941176471,21.0,,9.1
6061,2013,Regular,10,NO,Kenny Stills,WR,3,4,1,0,0,7,75,0,0,0,0,0,0,0,0,0,0,49,17,DAL,1,6,0.75,0.122448979592,25.0,,16.5
6062,2013,Regular,10,NYG,Victor Cruz,WR,3,10,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,24,20,OAK,1,0,0.3,0.0,12.3333333333,,6.7
6063,2013,Regular,10,OAK,Rod Streater,WR,1,4,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,20,24,NYG,0,0,0.25,0.0,6.0,,1.6
6064,2013,Regular,10,BUF,Chris Hogan,WR,1,1,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,10,23,PIT,0,0,1.0,0.0,16.0,,2.6
6065,2013,Regular,10,BUF,Marcus Easley,WR,2,2,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,10,23,PIT,0,0,1.0,0.0,6.5,,3.3
6066,2013,Regular,10,BUF,Marquise Goodwin,WR,2,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,23,PIT,0,0,0.5,0.0,4.5,,2.9
6067,2013,Regular,10,BUF,Steve Johnson,WR,3,10,0,0,0,23,48,0,0,0,0,0,0,0,0,0,0,10,23,PIT,0,0,0.3,0.0,16.0,,7.8
6068,2013,Regular,10,PIT,Antonio Brown,WR,6,11,0,0,0,27,104,0,0,0,0,0,0,0,0,0,0,23,10,BUF,1,0,0.545454545455,0.0,17.3333333333,,19.4
6069,2013,Regular,10,PIT,Emmanuel Sanders,WR,4,6,0,0,0,8,13,0,0,0,0,0,1,25,0,0,0,23,10,BUF,1,0,0.666666666667,0.0,3.25,25.0,7.8
6070,2013,Regular,10,DEN,Demaryius Thomas,WR,7,10,3,0,0,56,108,0,0,0,0,0,0,0,0,0,0,28,20,SD,0,18,0.7,0.642857142857,15.4285714286,,38.8
6071,2013,Regular,10,DEN,Eric Decker,WR,3,5,0,0,0,10,52,0,0,0,0,0,0,0,0,0,0,28,20,SD,0,0,0.6,0.0,17.3333333333,,8.2
6072,2013,Regular,10,SD,Eddie Royal,WR,2,4,0,0,0,12,36,0,0,0,0,0,0,0,0,0,0,20,28,DEN,1,0,0.5,0.0,18.0,,5.6
6073,2013,Regular,10,SD,Keenan Allen,WR,4,5,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,20,28,DEN,1,0,0.8,0.0,10.25,,8.1
6074,2013,Regular,10,CAR,Brandon LaFell,WR,4,8,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,10,9,SF,0,0,0.5,0.0,12.0,,8.8
6075,2013,Regular,10,CAR,Steve Smith,WR,6,11,0,0,0,11,63,0,0,0,0,0,0,0,0,0,0,10,9,SF,0,0,0.545454545455,0.0,10.5,,12.3
6076,2013,Regular,10,CAR,Ted Ginn,WR,2,4,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,10,9,SF,0,0,0.5,0.0,9.5,,3.9
6077,2013,Regular,10,SF,Anquan Boldin,WR,3,5,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,9,10,CAR,1,0,0.6,0.0,7.66666666667,,5.3
6078,2013,Regular,10,MIA,Mike Wallace,WR,4,7,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,19,22,TB,0,0,0.571428571429,0.0,3.75,,5.5
6079,2013,Regular,10,MIA,Rishard Matthews,WR,11,14,2,0,0,41,120,0,0,0,0,0,0,0,0,0,0,19,22,TB,0,12,0.785714285714,0.631578947368,10.9090909091,,38.0
6080,2013,Regular,10,TB,Vincent Jackson,WR,3,8,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,22,19,MIA,1,0,0.375,0.0,9.33333333333,,5.8
6081,2013,Regular,10,JAC,Cecil Shorts,WR,2,4,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,29,27,TEN,0,0,0.5,0.0,21.0,,6.2
6082,2013,Regular,10,TEN,Justin Hunter,WR,2,7,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,27,29,JAC,1,0,0.285714285714,0.0,25.5,,7.1
6083,2013,Regular,10,TEN,Kendall Wright,WR,7,9,0,0,0,64,78,1,0,0,0,0,0,0,0,0,0,27,29,JAC,1,0,0.777777777778,0.0,11.1428571429,,13.8
6084,2013,Regular,11,BUF,Chris Hogan,WR,3,4,0,0,0,12,29,0,0,0,0,0,0,0,0,0,0,37,14,NYJ,1,0,0.75,0.0,9.66666666667,,5.9
6085,2013,Regular,11,BUF,Marquise Goodwin,WR,6,9,1,0,0,10,81,0,0,0,0,0,1,17,0,0,0,37,14,NYJ,1,6,0.666666666667,0.162162162162,13.5,17.0,21.8
6086,2013,Regular,11,CAR,Brandon LaFell,WR,7,8,1,0,0,14,59,0,0,0,0,0,0,0,0,0,0,24,20,NE,1,6,0.875,0.25,8.42857142857,,18.9
6087,2013,Regular,11,CAR,Steve Smith,WR,4,6,0,0,0,10,62,0,0,0,0,0,0,0,0,0,0,24,20,NE,1,0,0.666666666667,0.0,15.5,,10.2
6088,2013,Regular,11,CAR,Ted Ginn,WR,1,3,1,0,0,19,25,0,0,0,0,0,0,0,0,0,0,24,20,NE,1,6,0.333333333333,0.25,25.0,,9.5
6089,2013,Regular,11,NE,Danny Amendola,WR,6,7,0,0,0,23,45,0,0,0,0,0,0,0,0,0,0,20,24,CAR,0,0,0.857142857143,0.0,7.5,,10.5
6090,2013,Regular,11,NE,Julian Edelman,WR,3,4,0,0,0,26,27,0,0,0,0,0,0,0,0,0,0,20,24,CAR,0,0,0.75,0.0,9.0,,5.7
6091,2013,Regular,11,BAL,Deonte Thompson,WR,1,3,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,20,23,CHI,0,0,0.333333333333,0.0,11.0,,2.1
6092,2013,Regular,11,BAL,Torrey Smith,WR,5,8,1,0,0,3,32,0,0,0,0,0,0,0,0,0,0,20,23,CHI,0,6,0.625,0.3,6.4,,14.2
6093,2013,Regular,11,CHI,Alshon Jeffery,WR,7,11,0,0,0,21,83,1,0,0,0,0,3,17,0,0,0,23,20,BAL,1,0,0.636363636364,0.0,11.8571428571,5.66666666667,16.0
6094,2013,Regular,11,CHI,Brandon Marshall,WR,4,10,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,23,20,BAL,1,0,0.4,0.0,10.5,,8.2
6095,2013,Regular,11,CIN,A.J. Green,WR,2,5,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,41,20,CLE,1,0,0.4,0.0,3.5,,2.7
6096,2013,Regular,11,CIN,Andrew Hawkins,WR,1,2,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,41,20,CLE,1,0,0.5,0.0,6.0,,1.6
6097,2013,Regular,11,CIN,Marvin Jones,WR,1,2,0,0,0,0,9,0,0,0,0,0,1,-1,0,0,0,41,20,CLE,1,0,0.5,0.0,9.0,-1.0,1.8
6098,2013,Regular,11,CIN,Mohamed Sanu,WR,2,5,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,41,20,CLE,1,6,0.4,0.146341463415,5.5,,9.1
6099,2013,Regular,11,CLE,Josh Gordon,WR,5,15,1,0,0,64,125,0,0,0,0,0,0,0,0,0,0,20,41,CIN,0,6,0.333333333333,0.3,25.0,,26.5
6100,2013,Regular,11,DEN,Demaryius Thomas,WR,5,13,0,0,0,74,121,0,0,0,0,0,0,0,0,0,0,27,17,KC,1,0,0.384615384615,0.0,24.2,,20.1
6101,2013,Regular,11,DEN,Eric Decker,WR,5,6,0,0,0,53,71,0,0,0,0,0,0,0,0,0,0,27,17,KC,1,0,0.833333333333,0.0,14.2,,12.1
6102,2013,Regular,11,HOU,DeAndre Hopkins,WR,1,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,23,28,OAK,1,0,0.5,0.0,7.0,,1.7
6103,2013,Regular,11,OAK,Andre Holmes,WR,1,3,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,28,23,HOU,0,0,0.333333333333,0.0,33.0,,4.3
6104,2013,Regular,11,OAK,Rod Streater,WR,6,8,1,0,0,23,84,0,0,0,0,0,1,8,0,0,0,28,23,HOU,0,6,0.75,0.214285714286,14.0,8.0,21.2
6105,2013,Regular,11,ARI,Andre Roberts,WR,3,4,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,27,14,JAC,0,0,0.75,0.0,4.66666666667,,4.4
6106,2013,Regular,11,ARI,Larry Fitzgerald,WR,6,9,1,0,0,9,61,0,0,0,0,0,0,0,0,0,0,27,14,JAC,0,6,0.666666666667,0.222222222222,10.1666666667,,18.1
6107,2013,Regular,11,ARI,Michael Floyd,WR,6,11,1,0,0,96,193,0,0,0,0,0,0,0,0,0,0,27,14,JAC,0,6,0.545454545455,0.222222222222,32.1666666667,,34.3
6108,2013,Regular,11,JAC,Cecil Shorts,WR,2,5,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,14,27,ARI,1,0,0.4,0.0,11.0,,4.2
6109,2013,Regular,11,MIA,Mike Wallace,WR,4,6,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,20,16,SD,1,0,0.666666666667,0.0,9.75,,7.9
6110,2013,Regular,11,MIA,Rishard Matthews,WR,4,6,0,0,0,18,52,0,0,0,0,0,0,0,0,0,0,20,16,SD,1,0,0.666666666667,0.0,13.0,,9.2
6111,2013,Regular,11,SD,Eddie Royal,WR,2,3,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0,16,20,MIA,0,0,0.666666666667,0.0,10.0,,4.0
6112,2013,Regular,11,SD,Keenan Allen,WR,3,6,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,16,20,MIA,0,0,0.5,0.0,15.0,,7.5
6113,2013,Regular,11,NO,Kenny Stills,WR,1,2,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,23,20,SF,1,0,0.5,0.0,11.0,,2.1
6114,2013,Regular,11,SF,Anquan Boldin,WR,6,9,1,0,0,12,56,0,0,0,0,0,0,0,0,0,0,20,23,NO,0,6,0.666666666667,0.3,9.33333333333,,17.6
6115,2013,Regular,11,GB,Jordy Nelson,WR,8,9,0,0,0,41,117,0,0,0,0,0,0,0,0,0,0,13,27,NYG,0,0,0.888888888889,0.0,14.625,,22.7
6116,2013,Regular,11,NYG,Victor Cruz,WR,8,11,0,0,0,39,110,0,0,0,0,0,0,0,0,0,0,27,13,GB,1,0,0.727272727273,0.0,13.75,,22.0
6117,2013,Regular,11,PHI,DeSean Jackson,WR,4,4,0,0,0,33,82,0,0,0,0,0,0,0,0,0,0,24,16,WAS,1,0,1.0,0.0,20.5,,12.2
6118,2013,Regular,11,WAS,Aldrick Robinson,WR,2,3,1,0,0,10,60,0,0,0,0,0,0,0,0,0,0,16,24,PHI,0,6,0.666666666667,0.375,30.0,,14.0
6119,2013,Regular,11,WAS,Nick Williams,WR,1,2,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,16,24,PHI,0,2,0.5,0.125,5.0,,2.5
6120,2013,Regular,11,WAS,Pierre Garcon,WR,6,10,0,0,0,23,68,0,0,0,0,0,1,9,0,0,0,16,24,PHI,0,0,0.6,0.0,11.3333333333,9.0,13.7
6121,2013,Regular,11,DET,Jeremy Ross,WR,1,3,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,27,37,PIT,0,0,0.333333333333,0.0,19.0,,2.9
6122,2013,Regular,11,PIT,Antonio Brown,WR,7,13,2,0,0,95,147,0,0,0,0,0,1,-8,0,0,0,37,27,DET,1,12,0.538461538462,0.324324324324,21.0,-8.0,35.9
6123,2013,Regular,11,PIT,Emmanuel Sanders,WR,1,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,37,27,DET,1,0,0.5,0.0,2.0,,1.2
6124,2013,Regular,11,PIT,Markus Wheaton,WR,3,5,0,0,0,24,38,0,0,0,0,0,0,0,0,0,0,37,27,DET,1,0,0.6,0.0,12.6666666667,,6.8
6125,2013,Regular,11,MIN,Cordarrelle Patterson,WR,3,9,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,20,41,SEA,0,0,0.333333333333,0.0,9.33333333333,,5.8
6126,2013,Regular,11,MIN,Jarius Wright,WR,3,4,2,0,0,5,69,0,0,0,0,0,0,0,0,0,0,20,41,SEA,0,12,0.75,0.6,23.0,,21.9
6127,2013,Regular,11,SEA,Doug Baldwin,WR,2,2,1,0,0,15,63,0,0,0,0,0,0,0,0,0,0,41,20,MIN,1,6,1.0,0.146341463415,31.5,,14.3
6128,2013,Regular,11,SEA,Golden Tate,WR,1,4,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,41,20,MIN,1,0,0.25,0.0,26.0,,3.6
