,season_year,season_type,week,home_team,home_score,away_team,away_score,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm
7318,2011,Regular,12,DET,15,GB,27,GB,Randall Cobb,WR,2,4,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0
7319,2011,Regular,12,IND,19,CAR,27,CAR,Brandon LaFell,WR,5,6,0,0,0,22,46,0,0,0,0,0,0,0,0,0,0
7320,2011,Regular,12,IND,19,CAR,27,CAR,Steve Smith,WR,3,7,0,0,0,34,68,0,0,0,0,0,1,9,0,0,0
7321,2011,Regular,12,IND,19,CAR,27,IND,Pierre Garcon,WR,3,8,0,0,0,17,34,0,0,0,0,0,2,2,0,0,0
7322,2011,Regular,12,JAC,13,HOU,20,JAC,Cecil Shorts,WR,1,3,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0
7323,2011,Regular,12,KC,9,PIT,13,PIT,Antonio Brown,WR,4,6,0,0,0,11,81,0,0,0,0,0,2,5,0,0,0
7324,2011,Regular,12,KC,9,PIT,13,PIT,Emmanuel Sanders,WR,2,4,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0
7325,2011,Regular,12,KC,9,PIT,13,PIT,Mike Wallace,WR,2,6,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0
7326,2011,Regular,12,NO,49,NYG,24,NYG,Victor Cruz,WR,9,12,2,0,0,50,157,0,0,0,0,0,0,0,0,0,0
7327,2011,Regular,12,NYJ,28,BUF,24,BUF,Steve Johnson,WR,8,13,1,0,0,13,75,0,0,0,0,0,0,0,0,0,0
7328,2011,Regular,12,OAK,25,CHI,20,OAK,Darrius Heyward-Bey,WR,4,10,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0
7329,2011,Regular,12,OAK,25,CHI,20,OAK,Louis Murphy,WR,2,4,0,0,0,21,53,0,0,0,0,0,0,0,0,0,0
7330,2011,Regular,12,PHI,20,NE,38,PHI,DeSean Jackson,WR,4,10,0,0,0,15,73,0,0,0,0,0,0,0,0,0,0
7331,2011,Regular,12,SD,13,DEN,16,DEN,Eric Decker,WR,3,6,1,0,0,9,65,0,0,0,0,0,0,0,0,0,0
7332,2011,Regular,12,SD,13,DEN,16,SD,Vincent Jackson,WR,2,3,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0
7333,2011,Regular,12,SEA,17,WAS,23,SEA,Doug Baldwin,WR,5,10,0,0,0,29,60,0,0,0,0,0,0,0,0,0,0
7334,2011,Regular,12,SEA,17,WAS,23,SEA,Golden Tate,WR,1,3,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0
7335,2011,Regular,12,STL,20,ARI,23,ARI,Andre Roberts,WR,2,5,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0
7336,2011,Regular,12,STL,20,ARI,23,ARI,Larry Fitzgerald,WR,3,9,0,0,0,26,55,0,0,0,0,0,0,0,0,0,0
7337,2011,Regular,12,TEN,23,TB,17,TB,Arrelious Benn,WR,1,5,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0
7338,2011,Regular,13,ARI,19,DAL,13,ARI,Andre Roberts,WR,6,6,0,0,0,54,111,0,0,0,0,0,0,0,0,0,0
7339,2011,Regular,13,ARI,19,DAL,13,ARI,Larry Fitzgerald,WR,4,7,0,0,0,40,55,0,0,0,0,0,0,0,0,0,0
7340,2011,Regular,13,ARI,19,DAL,13,DAL,Dez Bryant,WR,8,14,1,0,0,12,86,1,0,0,0,0,0,0,0,0,0
7341,2011,Regular,13,BUF,17,TEN,23,BUF,Steve Johnson,WR,5,8,1,0,0,9,52,0,0,0,0,0,0,0,0,0,0
7342,2011,Regular,13,CHI,3,KC,10,CHI,Devin Hester,WR,3,4,0,0,0,8,35,1,0,0,0,0,0,0,0,0,0
7343,2011,Regular,13,CLE,10,BAL,24,BAL,Anquan Boldin,WR,2,4,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0
7344,2011,Regular,13,CLE,10,BAL,24,BAL,Torrey Smith,WR,1,4,0,0,0,11,32,0,0,0,0,0,1,-3,0,0,0
7345,2011,Regular,13,CLE,10,BAL,24,CLE,Jordan Norwood,WR,3,5,0,0,0,12,29,0,0,0,0,0,0,0,0,0,0
7346,2011,Regular,13,HOU,17,ATL,10,ATL,Harry Douglas,WR,4,5,0,0,0,9,43,0,0,0,0,0,0,0,0,0,0
7347,2011,Regular,13,HOU,17,ATL,10,ATL,Julio Jones,WR,4,11,0,0,0,17,68,0,0,0,0,0,0,0,0,0,0
7348,2011,Regular,13,JAC,14,SD,38,JAC,Cecil Shorts,WR,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
7349,2011,Regular,13,JAC,14,SD,38,SD,Vincent Jackson,WR,4,5,1,0,0,28,72,0,0,0,0,0,0,0,0,0,0
7350,2011,Regular,13,MIA,34,OAK,14,MIA,Brandon Marshall,WR,4,6,0,0,0,-2,60,0,0,0,0,0,0,0,0,0,0
7351,2011,Regular,13,MIA,34,OAK,14,OAK,Darrius Heyward-Bey,WR,3,8,1,0,0,1,23,0,0,0,0,0,0,0,0,0,0
7352,2011,Regular,13,MIA,34,OAK,14,OAK,Louis Murphy,WR,2,5,0,0,0,5,15,0,0,0,0,0,2,16,0,0,0
7353,2011,Regular,13,MIN,32,DEN,35,DEN,Demaryius Thomas,WR,4,7,2,0,0,51,144,0,0,0,0,0,0,0,0,0,0
7354,2011,Regular,13,MIN,32,DEN,35,DEN,Eddie Royal,WR,1,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
7355,2011,Regular,13,MIN,32,DEN,35,DEN,Eric Decker,WR,2,4,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0
7356,2011,Regular,13,MIN,32,DEN,35,MIN,Percy Harvin,WR,8,9,2,0,0,120,156,0,0,0,0,0,5,19,0,0,0
7357,2011,Regular,13,NE,31,IND,24,IND,Pierre Garcon,WR,9,12,2,0,0,20,150,0,0,0,0,0,0,0,0,0,0
7358,2011,Regular,13,NYG,35,GB,38,GB,Jordy Nelson,WR,4,4,0,0,0,9,94,0,0,0,0,0,0,0,0,0,0
7359,2011,Regular,13,NYG,35,GB,38,NYG,Victor Cruz,WR,7,9,0,0,0,19,119,0,0,0,0,0,0,0,0,0,0
7360,2011,Regular,13,PIT,35,CIN,7,CIN,A.J. Green,WR,6,11,1,0,0,18,87,0,0,0,0,0,1,15,0,0,0
7361,2011,Regular,13,PIT,35,CIN,7,CIN,Andrew Hawkins,WR,1,2,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0
7362,2011,Regular,13,PIT,35,CIN,7,PIT,Antonio Brown,WR,2,4,0,0,0,35,67,0,0,0,0,1,1,9,0,0,0
7363,2011,Regular,13,PIT,35,CIN,7,PIT,Emmanuel Sanders,WR,1,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
7364,2011,Regular,13,PIT,35,CIN,7,PIT,Mike Wallace,WR,3,5,2,0,0,24,38,0,0,0,0,0,1,-3,0,0,0
7365,2011,Regular,13,SEA,31,PHI,14,PHI,DeSean Jackson,WR,4,5,0,0,0,15,34,0,0,0,0,0,1,5,0,0,0
7366,2011,Regular,13,SEA,31,PHI,14,SEA,Doug Baldwin,WR,1,2,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0
7367,2011,Regular,13,SEA,31,PHI,14,SEA,Golden Tate,WR,4,4,1,0,0,30,47,0,0,0,0,0,1,8,0,0,0
7368,2011,Regular,13,SF,26,STL,0,SF,Michael Crabtree,WR,4,5,1,0,0,40,96,0,0,0,0,0,0,0,0,0,0
7369,2011,Regular,13,SF,26,STL,0,SF,Ted Ginn,WR,4,4,0,0,0,22,56,0,0,0,0,0,1,16,0,0,0
7370,2011,Regular,13,TB,19,CAR,38,CAR,Brandon LaFell,WR,3,4,0,0,0,18,64,0,0,0,0,0,0,0,0,0,0
7371,2011,Regular,13,TB,19,CAR,38,CAR,Steve Smith,WR,2,6,0,0,0,17,32,0,0,0,0,0,0,0,0,0,0
7372,2011,Regular,13,TB,19,CAR,38,TB,Arrelious Benn,WR,3,4,0,0,0,5,46,0,0,0,0,0,1,-12,0,0,0
7373,2011,Regular,13,WAS,19,NYJ,34,NYJ,Jeremy Kerley,WR,1,1,0,0,0,3,7,1,0,0,0,0,1,6,0,0,0
7374,2011,Regular,14,ARI,21,SF,19,ARI,Andre Roberts,WR,2,5,1,0,0,4,8,0,0,0,0,0,0,0,0,0,0
7375,2011,Regular,14,ARI,21,SF,19,ARI,Larry Fitzgerald,WR,7,9,1,0,0,75,149,0,0,0,0,0,0,0,0,0,0
7376,2011,Regular,14,ARI,21,SF,19,SF,Michael Crabtree,WR,7,12,0,0,0,27,63,0,0,0,0,0,0,0,0,0,0
7377,2011,Regular,14,ARI,21,SF,19,SF,Ted Ginn,WR,2,6,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0
7378,2011,Regular,14,BAL,24,IND,10,BAL,Anquan Boldin,WR,5,6,0,0,0,17,57,0,0,0,0,0,0,0,0,0,0
7379,2011,Regular,14,BAL,24,IND,10,BAL,Torrey Smith,WR,5,9,1,0,0,5,48,0,0,0,0,0,1,16,0,0,0
7380,2011,Regular,14,BAL,24,IND,10,IND,Pierre Garcon,WR,5,12,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0
7381,2011,Regular,14,CAR,23,ATL,31,ATL,Harry Douglas,WR,2,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0
7382,2011,Regular,14,CAR,23,ATL,31,ATL,Julio Jones,WR,3,8,2,0,0,58,104,0,0,0,0,0,0,0,0,0,0
7383,2011,Regular,14,CAR,23,ATL,31,CAR,Brandon LaFell,WR,2,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
7384,2011,Regular,14,CAR,23,ATL,31,CAR,Steve Smith,WR,6,8,0,0,0,18,125,0,0,0,0,0,0,0,0,0,0
7385,2011,Regular,14,CIN,19,HOU,20,CIN,A.J. Green,WR,5,7,0,0,0,13,59,0,0,0,0,0,0,0,0,0,0
7386,2011,Regular,14,CIN,19,HOU,20,CIN,Andrew Hawkins,WR,1,1,0,0,0,22,22,0,0,0,0,0,1,4,0,0,0
7387,2011,Regular,14,DAL,34,NYG,37,DAL,Dez Bryant,WR,1,2,1,0,0,15,50,0,0,0,0,0,0,0,0,0,0
7388,2011,Regular,14,DAL,34,NYG,37,NYG,Victor Cruz,WR,7,9,0,0,0,14,83,0,0,0,0,0,0,0,0,0,0
7389,2011,Regular,14,DEN,13,CHI,10,DEN,Demaryius Thomas,WR,7,13,1,0,0,8,78,0,0,0,0,0,1,5,0,0,0
7390,2011,Regular,14,DEN,13,CHI,10,DEN,Eric Decker,WR,3,7,0,0,0,11,33,0,0,0,0,0,0,0,0,0,0
7391,2011,Regular,14,DET,34,MIN,28,MIN,Percy Harvin,WR,10,15,1,0,0,43,69,0,0,0,0,0,4,40,0,0,0
7392,2011,Regular,14,GB,46,OAK,16,GB,Jordy Nelson,WR,3,7,1,0,0,22,81,0,0,0,0,0,0,0,0,0,0
7393,2011,Regular,14,GB,46,OAK,16,GB,Randall Cobb,WR,2,2,0,0,0,24,45,0,0,0,0,0,0,0,0,0,0
7394,2011,Regular,14,GB,46,OAK,16,OAK,Darrius Heyward-Bey,WR,5,11,0,0,0,16,78,0,0,0,0,0,0,0,0,0,0
7395,2011,Regular,14,GB,46,OAK,16,OAK,Louis Murphy,WR,4,9,0,0,0,19,70,0,0,0,0,0,1,10,0,0,0
7396,2011,Regular,14,JAC,41,TB,14,TB,Arrelious Benn,WR,1,1,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0
7397,2011,Regular,14,MIA,10,PHI,26,MIA,Brandon Marshall,WR,4,8,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0
7398,2011,Regular,14,MIA,10,PHI,26,PHI,DeSean Jackson,WR,4,6,1,0,0,14,59,0,0,0,0,0,0,0,0,0,0
7399,2011,Regular,14,MIA,10,PHI,26,PHI,Jeremy Maclin,WR,1,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
7400,2011,Regular,14,PIT,14,CLE,3,CLE,Jordan Norwood,WR,2,4,0,0,0,9,21,1,0,0,0,0,0,0,0,0,0
7401,2011,Regular,14,PIT,14,CLE,3,PIT,Antonio Brown,WR,5,8,1,0,0,85,151,0,0,0,0,0,0,0,0,0,0
7402,2011,Regular,14,PIT,14,CLE,3,PIT,Mike Wallace,WR,4,5,0,0,0,24,57,0,0,0,0,0,1,21,0,0,0
7403,2011,Regular,14,SD,37,BUF,10,BUF,Steve Johnson,WR,4,10,0,0,0,38,116,0,0,0,0,0,0,0,0,0,0
7404,2011,Regular,14,SD,37,BUF,10,SD,Vincent Jackson,WR,5,9,0,0,0,5,55,0,0,0,0,0,0,0,0,0,0
7405,2011,Regular,14,SEA,30,STL,13,SEA,Doug Baldwin,WR,7,8,1,0,0,71,93,0,0,0,0,0,0,0,0,0,0
7406,2011,Regular,14,SEA,30,STL,13,SEA,Golden Tate,WR,3,7,0,0,0,6,39,0,0,0,0,0,1,14,0,0,0
7407,2011,Regular,15,ARI,20,CLE,17,ARI,Andre Roberts,WR,6,10,1,0,0,14,60,0,0,0,0,0,1,7,0,0,0
7408,2011,Regular,15,ARI,20,CLE,17,ARI,Larry Fitzgerald,WR,3,8,0,0,0,21,65,0,0,0,0,0,0,0,0,0,0
7409,2011,Regular,15,ARI,20,CLE,17,CLE,Jordan Norwood,WR,3,6,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0
7410,2011,Regular,15,ATL,41,JAC,14,ATL,Harry Douglas,WR,1,1,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0
7411,2011,Regular,15,ATL,41,JAC,14,ATL,Julio Jones,WR,5,6,1,0,0,42,85,0,0,0,0,0,1,6,0,0,0
7412,2011,Regular,15,BUF,23,MIA,30,BUF,Steve Johnson,WR,5,10,0,0,0,30,82,0,0,0,0,0,0,0,0,0,0
7413,2011,Regular,15,BUF,23,MIA,30,MIA,Brandon Marshall,WR,3,8,1,0,0,27,84,1,0,0,0,0,0,0,0,0,0
7414,2011,Regular,15,CHI,14,SEA,38,SEA,Doug Baldwin,WR,1,2,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
7415,2011,Regular,15,CHI,14,SEA,38,SEA,Golden Tate,WR,4,7,0,0,0,30,61,0,0,0,0,0,1,2,0,0,0
7416,2011,Regular,15,DEN,23,NE,41,DEN,Demaryius Thomas,WR,7,13,0,0,0,27,116,0,0,0,0,0,0,0,0,0,0
7417,2011,Regular,15,DEN,23,NE,41,DEN,Eric Decker,WR,1,2,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0
7418,2011,Regular,15,DEN,23,NE,41,NE,Julian Edelman,WR,1,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0
7419,2011,Regular,15,HOU,13,CAR,28,CAR,Steve Smith,WR,5,7,1,0,0,37,82,0,0,0,0,0,0,0,0,0,0
7420,2011,Regular,15,IND,27,TEN,13,IND,Pierre Garcon,WR,2,4,0,0,0,0,24,1,0,0,0,0,1,8,0,0,0
7421,2011,Regular,15,KC,19,GB,14,GB,Jordy Nelson,WR,2,4,0,0,0,8,29,0,0,0,0,0,0,0,0,0,0
7422,2011,Regular,15,KC,19,GB,14,GB,Randall Cobb,WR,4,4,0,0,0,13,53,0,0,0,0,0,1,4,0,0,0
7423,2011,Regular,15,MIN,20,NO,42,MIN,Percy Harvin,WR,3,7,0,0,0,10,8,0,0,0,0,0,1,-1,0,0,0
7424,2011,Regular,15,NYG,10,WAS,23,NYG,Victor Cruz,WR,5,9,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0
7425,2011,Regular,15,OAK,27,DET,28,OAK,Darrius Heyward-Bey,WR,8,9,1,0,0,90,155,1,0,0,0,0,0,0,0,0,0
7426,2011,Regular,15,OAK,27,DET,28,OAK,Louis Murphy,WR,1,2,0,0,0,2,8,0,0,0,0,0,2,16,1,0,0
7427,2011,Regular,15,PHI,45,NYJ,19,NYJ,Jeremy Kerley,WR,2,3,0,1,0,7,16,0,0,0,0,0,0,0,0,0,0
7428,2011,Regular,15,PHI,45,NYJ,19,PHI,DeSean Jackson,WR,2,2,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0
7429,2011,Regular,15,PHI,45,NYJ,19,PHI,Jeremy Maclin,WR,3,5,0,0,0,13,57,0,0,0,0,0,0,0,0,0,0
7430,2011,Regular,15,SD,34,BAL,14,BAL,Anquan Boldin,WR,2,3,0,0,0,23,51,0,0,0,0,0,0,0,0,0,0
7431,2011,Regular,15,SD,34,BAL,14,BAL,Torrey Smith,WR,6,7,1,0,0,28,77,1,0,0,0,0,0,0,0,0,0
7432,2011,Regular,15,SD,34,BAL,14,SD,Vincent Jackson,WR,3,6,0,0,0,34,84,0,0,0,0,0,1,9,0,0,0
7433,2011,Regular,15,SF,20,PIT,3,PIT,Antonio Brown,WR,5,10,0,0,0,28,59,0,0,0,0,0,0,0,0,0,0
7434,2011,Regular,15,SF,20,PIT,3,PIT,Mike Wallace,WR,5,12,0,0,0,39,66,0,0,0,0,0,0,0,0,0,0
7435,2011,Regular,15,SF,20,PIT,3,SF,Michael Crabtree,WR,4,7,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0
7436,2011,Regular,15,SF,20,PIT,3,SF,Ted Ginn,WR,1,1,0,0,0,0,14,0,0,0,0,0,1,6,0,0,0
7437,2011,Regular,15,STL,13,CIN,20,CIN,A.J. Green,WR,6,9,0,0,0,42,115,0,0,0,0,0,0,0,0,0,0
7438,2011,Regular,15,STL,13,CIN,20,CIN,Andrew Hawkins,WR,1,2,0,0,0,12,10,0,0,0,0,0,1,8,0,0,0
7439,2011,Regular,15,TB,15,DAL,31,DAL,Dez Bryant,WR,4,4,1,0,0,9,40,0,0,0,0,0,0,0,0,0,0
7440,2011,Regular,16,BAL,20,CLE,14,BAL,Torrey Smith,WR,2,7,0,0,0,26,38,0,0,0,0,0,0,0,0,0,0
7441,2011,Regular,16,BUF,40,DEN,14,BUF,Steve Johnson,WR,4,7,0,0,0,57,92,0,0,0,0,0,0,0,0,0,0
7442,2011,Regular,16,BUF,40,DEN,14,DEN,Demaryius Thomas,WR,4,8,0,0,0,14,76,0,0,0,0,0,0,0,0,0,0
7443,2011,Regular,16,BUF,40,DEN,14,DEN,Eddie Royal,WR,1,3,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
7444,2011,Regular,16,CAR,48,TB,16,CAR,Brandon LaFell,WR,3,3,1,0,0,75,103,0,0,0,0,0,0,0,0,0,0
7445,2011,Regular,16,CAR,48,TB,16,CAR,Steve Smith,WR,1,3,0,0,0,0,9,0,0,0,0,0,1,23,0,0,0
7446,2011,Regular,16,CAR,48,TB,16,TB,Arrelious Benn,WR,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
7447,2011,Regular,16,CIN,23,ARI,16,ARI,Andre Roberts,WR,6,10,0,0,0,11,75,0,0,0,0,0,0,0,0,0,0
7448,2011,Regular,16,CIN,23,ARI,16,ARI,Larry Fitzgerald,WR,6,11,1,0,0,52,105,0,0,0,0,0,0,0,0,0,0
7449,2011,Regular,16,CIN,23,ARI,16,CIN,A.J. Green,WR,2,8,0,0,0,-3,25,0,0,0,0,0,2,25,0,0,0
7450,2011,Regular,16,CIN,23,ARI,16,CIN,Andrew Hawkins,WR,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
7451,2011,Regular,16,DAL,7,PHI,20,DAL,Dez Bryant,WR,6,8,0,0,0,33,62,0,0,0,0,0,0,0,0,0,0
7452,2011,Regular,16,DAL,7,PHI,20,PHI,DeSean Jackson,WR,5,9,0,0,0,-1,90,0,0,0,0,0,2,27,0,0,0
7453,2011,Regular,16,DAL,7,PHI,20,PHI,Jeremy Maclin,WR,5,6,1,0,0,10,72,0,0,0,0,0,0,0,0,0,0
7454,2011,Regular,16,DET,38,SD,10,SD,Vincent Jackson,WR,2,7,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0
7455,2011,Regular,16,GB,35,CHI,21,GB,Jordy Nelson,WR,6,7,2,0,0,13,115,0,0,0,0,0,0,0,0,0,0
7456,2011,Regular,16,GB,35,CHI,21,GB,Randall Cobb,WR,2,3,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0
7457,2011,Regular,16,IND,19,HOU,16,IND,Pierre Garcon,WR,6,12,0,0,0,15,50,0,0,0,0,0,0,0,0,0,0
7458,2011,Regular,16,KC,13,OAK,16,OAK,Darrius Heyward-Bey,WR,4,5,0,0,0,8,70,0,0,0,0,0,0,0,0,0,0
7459,2011,Regular,16,NE,27,MIA,24,MIA,Brandon Marshall,WR,7,12,1,0,0,43,156,0,0,0,0,0,0,0,0,0,0
7460,2011,Regular,16,NO,45,ATL,16,ATL,Eric Weems,WR,3,4,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0
7461,2011,Regular,16,NO,45,ATL,16,ATL,Harry Douglas,WR,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
7462,2011,Regular,16,NO,45,ATL,16,ATL,Julio Jones,WR,8,14,1,0,0,43,128,1,0,0,0,0,0,0,0,0,0
7463,2011,Regular,16,NYJ,14,NYG,29,NYG,Victor Cruz,WR,3,8,1,0,0,107,164,0,0,0,0,0,0,0,0,0,0
7464,2011,Regular,16,NYJ,14,NYG,29,NYJ,Jeremy Kerley,WR,5,8,0,0,0,17,36,0,0,0,0,0,1,6,0,0,0
7465,2011,Regular,16,PIT,27,STL,0,PIT,Antonio Brown,WR,3,6,0,0,0,16,34,0,0,0,0,0,1,8,0,0,0
7466,2011,Regular,16,PIT,27,STL,0,PIT,Mike Wallace,WR,4,7,0,0,0,34,82,0,0,0,0,0,0,0,0,0,0
7467,2011,Regular,16,SEA,17,SF,19,SEA,Doug Baldwin,WR,2,7,1,0,0,18,17,0,0,0,0,0,0,0,0,0,0
7468,2011,Regular,16,SEA,17,SF,19,SEA,Golden Tate,WR,3,6,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0
7469,2011,Regular,16,SEA,17,SF,19,SF,Michael Crabtree,WR,5,6,0,0,0,9,85,0,0,0,0,0,0,0,0,0,0
7470,2011,Regular,16,WAS,26,MIN,33,MIN,Percy Harvin,WR,5,6,1,0,0,22,65,0,0,0,0,0,4,39,0,0,0
7471,2011,Regular,17,ARI,23,SEA,20,ARI,Andre Roberts,WR,4,8,0,0,0,1,24,0,0,0,0,0,1,8,0,0,0
7472,2011,Regular,17,ARI,23,SEA,20,ARI,Larry Fitzgerald,WR,9,18,0,0,0,65,149,0,0,0,0,0,0,0,0,0,0
7473,2011,Regular,17,ARI,23,SEA,20,SEA,Doug Baldwin,WR,3,4,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0
7474,2011,Regular,17,ARI,23,SEA,20,SEA,Golden Tate,WR,5,6,0,0,0,19,46,0,0,0,0,0,1,-5,0,0,0
7475,2011,Regular,17,ATL,45,TB,24,ATL,Eric Weems,WR,1,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0
7476,2011,Regular,17,ATL,45,TB,24,ATL,Julio Jones,WR,4,5,2,0,0,29,76,0,0,0,0,0,1,9,0,0,0
7477,2011,Regular,17,CIN,16,BAL,24,BAL,Torrey Smith,WR,5,7,0,0,0,17,33,0,0,0,0,0,0,0,0,0,0
7478,2011,Regular,17,CIN,16,BAL,24,CIN,A.J. Green,WR,2,9,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0
7479,2011,Regular,17,CIN,16,BAL,24,CIN,Andrew Hawkins,WR,3,4,0,0,0,4,34,0,0,0,0,0,1,3,0,0,0
7480,2011,Regular,17,CLE,9,PIT,13,PIT,Antonio Brown,WR,6,10,0,0,0,31,90,0,0,0,0,0,0,0,0,0,0
7481,2011,Regular,17,CLE,9,PIT,13,PIT,Emmanuel Sanders,WR,1,2,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0
7482,2011,Regular,17,CLE,9,PIT,13,PIT,Mike Wallace,WR,1,5,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0
7483,2011,Regular,17,DEN,3,KC,7,DEN,Demaryius Thomas,WR,3,7,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0
7484,2011,Regular,17,DEN,3,KC,7,DEN,Eric Decker,WR,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
7485,2011,Regular,17,GB,45,DET,41,GB,Jordy Nelson,WR,9,15,3,0,0,40,162,0,0,0,0,0,0,0,0,0,0
7486,2011,Regular,17,JAC,19,IND,13,IND,Pierre Garcon,WR,2,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
7487,2011,Regular,17,MIA,19,NYJ,17,MIA,Brandon Marshall,WR,5,8,0,0,0,19,50,0,0,0,0,0,0,0,0,0,0
7488,2011,Regular,17,MIA,19,NYJ,17,NYJ,Jeremy Kerley,WR,4,6,0,0,0,29,71,0,0,0,0,0,1,16,0,0,0
7489,2011,Regular,17,MIN,13,CHI,17,CHI,Devin Hester,WR,1,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
7490,2011,Regular,17,MIN,13,CHI,17,MIN,Percy Harvin,WR,10,16,0,0,0,35,115,0,0,0,0,0,5,13,1,0,0
7491,2011,Regular,17,NE,49,BUF,21,BUF,Steve Johnson,WR,4,7,1,0,0,7,40,0,0,0,0,0,0,0,0,0,0
7492,2011,Regular,17,NO,45,CAR,17,CAR,Brandon LaFell,WR,2,2,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0
7493,2011,Regular,17,NO,45,CAR,17,CAR,Steve Smith,WR,6,7,1,0,0,29,86,1,0,0,0,0,1,1,0,0,0
7494,2011,Regular,17,NYG,31,DAL,14,DAL,Dez Bryant,WR,6,8,0,0,0,46,70,1,0,0,0,0,0,0,0,0,0
7495,2011,Regular,17,NYG,31,DAL,14,NYG,Victor Cruz,WR,6,11,1,0,0,88,178,0,0,0,0,0,0,0,0,0,0
7496,2011,Regular,17,OAK,26,SD,38,OAK,Darrius Heyward-Bey,WR,9,17,1,0,0,41,130,0,0,0,0,0,0,0,0,0,0
7497,2011,Regular,17,OAK,26,SD,38,OAK,Louis Murphy,WR,5,6,0,0,0,32,72,0,0,0,0,0,1,27,0,0,0
7498,2011,Regular,17,OAK,26,SD,38,SD,Vincent Jackson,WR,2,5,1,0,0,0,29,0,0,0,0,0,1,41,0,0,0
7499,2011,Regular,17,PHI,34,WAS,10,PHI,DeSean Jackson,WR,4,6,1,0,0,36,86,0,0,0,0,0,0,0,0,0,0
7500,2011,Regular,17,PHI,34,WAS,10,PHI,Jeremy Maclin,WR,8,13,0,0,0,26,105,0,0,0,0,0,0,0,0,0,0
7501,2011,Regular,17,STL,27,SF,34,SF,Michael Crabtree,WR,9,11,2,0,0,72,92,0,0,0,0,0,0,0,0,0,0
7502,2010,Preseason,1,ARI,19,HOU,16,ARI,Andre Roberts,WR,2,9,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0
7503,2010,Preseason,1,ARI,19,HOU,16,ARI,Larry Fitzgerald,WR,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
7504,2010,Preseason,1,BAL,17,CAR,12,BAL,Anquan Boldin,WR,1,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0
7505,2010,Preseason,1,CIN,33,DEN,24,DEN,Eddie Royal,WR,1,1,1,0,0,8,12,0,0,0,0,0,0,0,0,0,0
7506,2010,Preseason,1,DAL,9,OAK,17,OAK,Louis Murphy,WR,1,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
