season_year,season_type,week,home_team,home_score,away_team,away_score,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block
2010,Regular,13,DET,20,CHI,24,DET,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,13,TEN,6,JAC,17,TEN,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,13,TEN,6,JAC,17,JAC,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2010,Regular,13,MIN,38,BUF,14,BUF,0,0,0,0,0,0,0,0,4,1,0,0,0,1.0,0
2010,Regular,13,NYG,31,WAS,7,NYG,6,0,4,0,0,0,0,0,2,0,0,0,0,4.0,0
2010,Regular,13,ARI,6,STL,19,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,13,PHI,34,HOU,24,PHI,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,13,SEA,31,CAR,14,SEA,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0
2010,Regular,13,TB,24,ATL,28,TB,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
2010,Regular,13,KC,10,DEN,6,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,13,MIA,10,CLE,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,13,TB,24,ATL,28,ATL,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0
2010,Regular,13,MIA,10,CLE,13,CLE,0,1,0,0,0,0,0,0,3,0,0,0,0,1.0,0
2010,Regular,13,SEA,31,CAR,14,CAR,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2010,Regular,13,IND,35,DAL,38,DAL,0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0
2010,Regular,13,IND,35,DAL,38,IND,1,0,0,0,0,0,0,0,0,0,1,1,0,2.0,0
2010,Regular,13,BAL,10,PIT,13,BAL,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,13,CIN,30,NO,34,CIN,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,13,NE,45,NYJ,3,NE,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0
2010,Regular,13,SD,13,OAK,28,SD,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,13,GB,34,SF,16,GB,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2010,Regular,13,PHI,34,HOU,24,HOU,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,13,SD,13,OAK,28,OAK,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2010,Regular,13,MIN,38,BUF,14,MIN,2,0,4,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,13,BAL,10,PIT,13,PIT,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,13,KC,10,DEN,6,KC,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,13,GB,34,SF,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,13,CIN,30,NO,34,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,13,NYG,31,WAS,7,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2010,Regular,13,NE,45,NYJ,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,13,DET,20,CHI,24,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,14,HOU,28,BAL,34,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
2010,Regular,14,PIT,23,CIN,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,14,BUF,13,CLE,6,CLE,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,14,HOU,28,BAL,34,BAL,1,0,0,0,0,1,0,0,2,1,0,0,0,2.0,0
2010,Regular,14,SD,31,KC,0,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,14,MIN,3,NYG,21,MIN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2010,Regular,14,DAL,27,PHI,30,PHI,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2010,Regular,14,BUF,13,CLE,6,BUF,5,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,14,PIT,23,CIN,7,PIT,0,0,0,0,0,0,0,0,3,2,0,0,0,3.0,0
2010,Regular,14,TEN,28,IND,30,IND,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,14,DET,7,GB,3,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2010,Regular,14,DET,7,GB,3,DET,1,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0
2010,Regular,14,TEN,28,IND,30,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,14,CHI,7,NE,36,NE,2,0,2,1,0,0,0,0,2,0,0,0,0,2.0,0
2010,Regular,14,MIN,3,NYG,21,NYG,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2010,Regular,14,NYJ,6,MIA,10,NYJ,2,0,3,0,0,0,0,0,0,0,0,0,0,5.0,0
2010,Regular,14,CAR,10,ATL,31,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,14,NO,31,STL,13,STL,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
2010,Regular,14,ARI,43,DEN,13,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,14,NO,31,STL,13,NO,2,0,1,0,0,0,0,0,2,1,0,0,0,3.0,0
2010,Regular,14,NYJ,6,MIA,10,MIA,3,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
2010,Regular,14,JAC,38,OAK,31,JAC,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,14,SF,40,SEA,21,SEA,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0
2010,Regular,14,SD,31,KC,0,KC,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,14,CHI,7,NE,36,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,14,SF,40,SEA,21,SF,1,0,1,0,0,0,0,0,4,1,0,0,0,1.0,0
2010,Regular,14,DAL,27,PHI,30,DAL,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2010,Regular,14,CAR,10,ATL,31,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
2010,Regular,14,JAC,38,OAK,31,OAK,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,14,ARI,43,DEN,13,ARI,1,0,3,0,0,0,0,0,3,1,0,0,0,1.0,0
2010,Regular,14,WAS,16,TB,17,TB,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,14,WAS,16,TB,17,WAS,1,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,15,SD,34,SF,7,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
2010,Regular,15,SEA,18,ATL,34,ATL,1,0,1,1,0,0,0,0,2,0,0,0,0,2.0,0
2010,Regular,15,MIN,14,CHI,40,CHI,2,0,2,0,0,0,1,1,3,0,0,0,0,4.0,0
2010,Regular,15,DAL,33,WAS,30,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,15,TEN,31,HOU,17,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,15,STL,13,KC,27,STL,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,15,MIN,14,CHI,40,MIN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,15,OAK,39,DEN,23,DEN,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2010,Regular,15,OAK,39,DEN,23,OAK,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,0
2010,Regular,15,IND,34,JAC,24,IND,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0,0
2010,Regular,15,DAL,33,WAS,30,DAL,1,0,1,0,0,0,0,0,2,0,0,0,0,5.0,0
2010,Regular,15,SD,34,SF,7,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,15,SEA,18,ATL,34,SEA,2,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,15,NE,31,GB,27,NE,1,0,1,0,0,0,0,0,1,1,0,0,0,5.0,0
2010,Regular,15,NYG,31,PHI,38,PHI,1,0,1,0,0,0,1,1,1,0,0,0,0,2.0,0
2010,Regular,15,TB,20,DET,23,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,15,NE,31,GB,27,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,15,BAL,30,NO,24,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,15,CAR,19,ARI,12,CAR,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,15,CIN,19,CLE,17,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,15,CAR,19,ARI,12,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,15,PIT,17,NYJ,22,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,15,NYG,31,PHI,38,NYG,1,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,15,PIT,17,NYJ,22,NYJ,2,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0
2010,Regular,15,TEN,31,HOU,17,TEN,2,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2010,Regular,15,BAL,30,NO,24,BAL,3,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,15,TB,20,DET,23,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,15,STL,13,KC,27,KC,1,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2010,Regular,15,IND,34,JAC,24,JAC,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0
2010,Regular,15,MIA,14,BUF,17,MIA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,15,CIN,19,CLE,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,15,MIA,14,BUF,17,BUF,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,16,CHI,38,NYJ,34,NYJ,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0
2010,Regular,16,MIA,27,DET,34,DET,3,0,1,0,0,0,0,0,2,1,0,0,0,2.0,0
2010,Regular,16,JAC,17,WAS,20,WAS,2,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0
2010,Regular,16,JAC,17,WAS,20,JAC,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,16,OAK,26,IND,31,OAK,0,0,0,0,0,1,0,0,2,0,0,0,0,0.0,0
2010,Regular,16,ARI,27,DAL,26,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,16,CLE,10,BAL,20,CLE,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,16,PHI,14,MIN,24,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,16,CLE,10,BAL,20,BAL,1,0,1,0,0,0,0,0,3,0,0,0,0,0.0,0
2010,Regular,16,ARI,27,DAL,26,ARI,1,0,1,0,0,0,0,0,2,2,0,0,0,5.0,0
2010,Regular,16,STL,25,SF,17,SF,2,0,1,0,0,0,1,1,0,0,0,0,0,1.0,0
2010,Regular,16,DEN,24,HOU,23,HOU,2,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,16,ATL,14,NO,17,NO,1,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,16,PHI,14,MIN,24,MIN,2,0,2,1,0,0,0,0,1,0,0,0,0,6.0,0
2010,Regular,16,TB,38,SEA,15,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,16,BUF,3,NE,34,NE,3,0,4,0,0,0,0,0,3,0,0,0,0,2.0,0
2010,Regular,16,CIN,34,SD,20,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,16,BUF,3,NE,34,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,16,KC,34,TEN,14,KC,0,0,0,0,0,0,0,0,2,1,0,0,0,3.0,0
2010,Regular,16,KC,34,TEN,14,TEN,2,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2010,Regular,16,GB,45,NYG,17,NYG,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,16,ATL,14,NO,17,ATL,0,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0
2010,Regular,16,PIT,27,CAR,3,CAR,0,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,16,PIT,27,CAR,3,PIT,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2010,Regular,16,DEN,24,HOU,23,DEN,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2010,Regular,16,GB,45,NYG,17,GB,2,0,2,0,0,0,0,0,4,0,0,0,0,1.0,0
2010,Regular,16,STL,25,SF,17,STL,3,0,1,0,0,0,0,0,1,0,0,0,1,4.0,0
2010,Regular,16,TB,38,SEA,15,SEA,2,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,16,CIN,34,SD,20,SD,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,16,OAK,26,IND,31,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,16,MIA,27,DET,34,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,16,CHI,38,NYJ,34,CHI,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2010,Regular,17,ATL,31,CAR,10,CAR,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,17,SF,38,ARI,7,SF,2,0,0,0,0,0,0,0,2,1,0,0,0,6.0,0
2010,Regular,17,BAL,13,CIN,7,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2010,Regular,17,BAL,13,CIN,7,BAL,2,0,3,0,0,0,0,0,2,0,0,0,0,0.0,0
2010,Regular,17,KC,10,OAK,31,KC,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2010,Regular,17,KC,10,OAK,31,OAK,0,0,0,0,0,0,0,0,2,1,0,0,0,7.0,0
2010,Regular,17,NE,38,MIA,7,NE,1,0,1,0,0,0,1,1,1,0,0,0,0,5.0,0
2010,Regular,17,HOU,34,JAC,17,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,17,NO,13,TB,23,NO,2,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
2010,Regular,17,DET,20,MIN,13,MIN,1,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0
2010,Regular,17,GB,10,CHI,3,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,0
2010,Regular,17,NO,13,TB,23,TB,2,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,17,DET,20,MIN,13,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,17,PHI,13,DAL,14,DAL,2,0,1,1,0,0,0,0,3,0,0,0,0,6.0,0
2010,Regular,17,IND,23,TEN,20,TEN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,17,CLE,9,PIT,41,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,17,DEN,28,SD,33,DEN,2,0,0,0,0,1,0,0,1,0,0,0,0,5.0,0
2010,Regular,17,IND,23,TEN,20,IND,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2010,Regular,17,ATL,31,CAR,10,ATL,1,0,1,0,0,0,1,1,1,0,0,0,0,3.0,0
2010,Regular,17,WAS,14,NYG,17,NYG,3,0,3,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,17,SEA,16,STL,6,STL,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,17,PHI,13,DAL,14,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,17,SEA,16,STL,6,SEA,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2010,Regular,17,NE,38,MIA,7,MIA,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2010,Regular,17,DEN,28,SD,33,SD,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2010,Regular,17,HOU,34,JAC,17,HOU,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,17,WAS,14,NYG,17,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2010,Regular,17,SF,38,ARI,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2010,Regular,17,CLE,9,PIT,41,PIT,2,0,0,0,0,0,0,0,3,0,0,0,0,4.0,0
2010,Regular,17,NYJ,38,BUF,7,NYJ,3,0,2,0,0,0,0,0,4,1,0,0,0,3.0,0
2010,Regular,17,GB,10,CHI,3,CHI,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2010,Regular,17,NYJ,38,BUF,7,BUF,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0
2009,Preseason,0,TEN,21,BUF,18,BUF,1,0,1,0,0,0,0,0,3,1,0,0,0,2.0,0
2009,Preseason,0,TEN,21,BUF,18,TEN,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Regular,1,CLE,20,MIN,34,CLE,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,0
2009,Regular,1,NO,45,DET,27,NO,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0
2009,Regular,1,PIT,13,TEN,10,PIT,1,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Regular,1,ARI,16,SF,20,ARI,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2009,Regular,1,BAL,38,KC,24,KC,1,0,0,0,0,0,0,0,1,0,1,1,0,1.0,0
2009,Preseason,1,KC,10,HOU,16,HOU,1,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Preseason,1,BAL,23,WAS,0,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2009,Preseason,1,PHI,25,NE,27,NE,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0
2009,Preseason,1,SD,14,SEA,20,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2009,Postseason,1,CIN,14,NYJ,24,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2009,Regular,1,NO,45,DET,27,DET,2,1,2,1,0,0,0,0,1,0,0,0,0,0.0,0
2009,Regular,1,OAK,20,SD,24,OAK,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2009,Preseason,1,SD,14,SEA,20,SEA,1,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0
2009,Postseason,1,ARI,51,GB,45,ARI,3,0,2,1,0,0,0,0,1,0,0,0,0,5.0,0
2009,Regular,1,IND,14,JAC,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2009,Preseason,1,NYG,24,CAR,17,NYG,6,0,4,1,0,0,0,0,1,0,0,0,0,4.0,0
2009,Regular,1,ARI,16,SF,20,SF,1,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2009,Preseason,1,NO,17,CIN,7,CIN,3,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
2009,Regular,1,GB,21,CHI,15,GB,0,0,0,0,0,0,0,0,4,0,0,0,0,2.0,0
2009,Regular,1,NE,25,BUF,24,NE,2,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2009,Regular,1,HOU,7,NYJ,24,NYJ,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2009,Postseason,1,NE,14,BAL,33,NE,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2009,Regular,1,SEA,28,STL,0,STL,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2009,Regular,1,PIT,13,TEN,10,TEN,1,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0
2009,Preseason,1,OAK,31,DAL,10,OAK,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Regular,1,CAR,10,PHI,38,CAR,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2009,Postseason,1,ARI,51,GB,45,GB,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2009,Postseason,1,CIN,14,NYJ,24,NYJ,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2009,Postseason,1,DAL,34,PHI,14,PHI,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2009,Preseason,1,TEN,27,TB,20,TEN,2,0,1,0,0,0,0,0,1,1,0,0,0,3.0,0
2009,Preseason,1,BUF,27,CHI,20,BUF,1,0,1,0,0,0,0,0,5,0,0,0,0,3.0,0
2009,Postseason,1,DAL,34,PHI,14,DAL,2,0,3,0,0,0,0,0,1,0,0,0,0,4.0,0
2009,Preseason,1,PHI,25,NE,27,PHI,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Preseason,1,PIT,20,ARI,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2009,Preseason,1,DET,27,ATL,26,ATL,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0
2009,Regular,1,OAK,20,SD,24,SD,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
2009,Regular,1,HOU,7,NYJ,24,HOU,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2009,Regular,1,CIN,7,DEN,12,DEN,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2009,Preseason,1,GB,17,CLE,0,CLE,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2009,Regular,1,TB,21,DAL,34,DAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2009,Preseason,1,OAK,31,DAL,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2009,Preseason,1,IND,3,MIN,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2009,Preseason,1,SF,17,DEN,16,SF,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0
2009,Regular,1,NYG,23,WAS,17,NYG,2,0,1,1,0,0,0,0,1,0,0,0,0,3.0,0
2009,Preseason,1,NYJ,20,STL,23,STL,3,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
2009,Preseason,1,TEN,27,TB,20,TB,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2009,Preseason,1,MIA,12,JAC,9,MIA,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2009,Preseason,1,SF,17,DEN,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2009,Regular,1,NYG,23,WAS,17,WAS,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Regular,1,IND,14,JAC,12,JAC,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Preseason,1,NYJ,20,STL,23,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2009,Regular,1,CIN,7,DEN,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2009,Regular,1,BAL,38,KC,24,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2009,Preseason,1,BUF,27,CHI,20,CHI,1,0,2,0,0,0,0,0,1,0,0,0,0,2.0,0
2009,Regular,1,CAR,10,PHI,38,PHI,2,0,2,1,0,0,1,1,5,0,0,0,0,5.0,0
2009,Preseason,1,PIT,20,ARI,10,PIT,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0
2009,Regular,1,GB,21,CHI,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0
2009,Preseason,1,DET,27,ATL,26,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2009,Preseason,1,MIA,12,JAC,9,JAC,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,1
2009,Preseason,1,NO,17,CIN,7,NO,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
2009,Regular,1,TB,21,DAL,34,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2009,Preseason,1,GB,17,CLE,0,GB,1,0,0,0,0,0,0,0,4,0,0,0,0,3.0,0
2009,Preseason,1,NYG,24,CAR,17,CAR,0,0,0,0,0,0,0,0,1,0,0,1,1,5.0,0
2009,Preseason,1,BAL,23,WAS,0,BAL,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2009,Regular,1,SEA,28,STL,0,SEA,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2009,Preseason,1,KC,10,HOU,16,KC,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2009,Preseason,1,IND,3,MIN,13,MIN,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
2009,Postseason,1,NE,14,BAL,33,BAL,1,0,1,0,0,0,0,0,3,0,0,0,0,3.0,0
2009,Regular,1,CLE,20,MIN,34,MIN,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2009,Regular,1,ATL,19,MIA,7,ATL,3,0,3,0,0,0,0,0,1,0,0,0,0,4.0,0
2009,Regular,1,NE,25,BUF,24,BUF,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0
2009,Regular,1,ATL,19,MIA,7,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2009,Preseason,2,STL,13,ATL,20,ATL,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2009,Regular,2,DEN,27,CLE,6,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2009,Regular,2,MIA,23,IND,27,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2009,Regular,2,WAS,9,STL,7,WAS,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2009,Preseason,2,WAS,17,PIT,13,PIT,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2009,Preseason,2,CHI,17,NYG,3,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
2009,Preseason,2,NE,6,CIN,7,CIN,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2009,Preseason,2,IND,23,PHI,15,PHI,3,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2009,Regular,2,SD,26,BAL,31,SD,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2009,Regular,2,MIA,23,IND,27,IND,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2009,Regular,2,NYJ,16,NE,9,NYJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2009,Regular,2,PHI,22,NO,48,PHI,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2009,Preseason,2,BAL,24,NYJ,23,NYJ,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
