season_year,season_type,week,home_team,home_score,away_team,away_score,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm
2013,Regular,13,HOU,31,NE,34,HOU,DeAndre Hopkins,WR,2,5,0,0,0,28,77,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,HOU,31,NE,34,NE,Danny Amendola,WR,5,5,0,0,0,21,54,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,HOU,31,NE,34,NE,Josh Boyce,WR,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,HOU,31,NE,34,NE,Julian Edelman,WR,9,12,0,0,0,19,101,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,IND,22,TEN,14,IND,Darrius Heyward-Bey,WR,1,5,0,0,0,18,23,0,0,0,0,0,1,-11,0,0,0
2013,Regular,13,IND,22,TEN,14,IND,T.Y. Hilton,WR,5,7,0,0,0,7,46,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,IND,22,TEN,14,TEN,Justin Hunter,WR,1,5,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,IND,22,TEN,14,TEN,Kendall Wright,WR,6,11,0,0,0,37,77,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,KC,28,DEN,35,DEN,Demaryius Thomas,WR,3,6,0,0,0,64,106,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,KC,28,DEN,35,DEN,Eric Decker,WR,8,12,4,0,0,15,174,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,KC,28,DEN,35,KC,Dexter McCluster,WR,5,6,0,0,0,5,43,0,0,0,0,0,1,0,0,0,0
2013,Regular,13,MIN,23,CHI,20,CHI,Alshon Jeffery,WR,12,15,2,0,0,121,249,0,0,0,0,0,1,0,0,0,0
2013,Regular,13,MIN,23,CHI,20,CHI,Brandon Marshall,WR,4,9,0,0,0,18,45,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,MIN,23,CHI,20,MIN,Cordarrelle Patterson,WR,1,4,0,0,0,-1,4,0,0,0,0,0,2,27,1,0,0
2013,Regular,13,MIN,23,CHI,20,MIN,Jarius Wright,WR,3,3,0,0,0,13,53,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,NYJ,3,MIA,23,MIA,Mike Wallace,WR,7,9,1,0,0,42,82,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,NYJ,3,MIA,23,MIA,Rishard Matthews,WR,2,3,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,PHI,24,ARI,21,ARI,Andre Roberts,WR,4,8,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,PHI,24,ARI,21,ARI,Brittan Golden,WR,1,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,PHI,24,ARI,21,ARI,Jaron Brown,WR,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,PHI,24,ARI,21,ARI,Larry Fitzgerald,WR,5,8,1,0,0,47,72,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,PHI,24,ARI,21,ARI,Michael Floyd,WR,5,10,1,0,0,14,99,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,PHI,24,ARI,21,PHI,DeSean Jackson,WR,3,6,0,0,0,19,36,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SD,10,CIN,17,CIN,A.J. Green,WR,5,7,1,0,0,42,83,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SD,10,CIN,17,CIN,Andrew Hawkins,WR,3,3,0,0,0,60,65,0,0,0,0,0,1,6,0,0,0
2013,Regular,13,SD,10,CIN,17,CIN,Marvin Jones,WR,2,3,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SD,10,CIN,17,CIN,Mohamed Sanu,WR,1,2,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SD,10,CIN,17,SD,Keenan Allen,WR,8,10,0,0,0,34,106,1,0,0,0,0,0,0,0,0,0
2013,Regular,13,SEA,34,NO,7,NO,Kenny Stills,WR,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SEA,34,NO,7,SEA,Doug Baldwin,WR,4,5,1,0,0,33,77,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SEA,34,NO,7,SEA,Golden Tate,WR,4,5,0,0,0,29,45,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SEA,34,NO,7,SEA,Jermaine Kearse,WR,2,3,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SF,23,STL,13,SF,Anquan Boldin,WR,9,13,0,0,0,29,98,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SF,23,STL,13,SF,Michael Crabtree,WR,2,4,0,0,0,46,68,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SF,23,STL,13,STL,Brian Quick,WR,3,4,1,0,0,13,41,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SF,23,STL,13,STL,Stedman Bailey,WR,3,4,0,0,0,12,46,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,SF,23,STL,13,STL,Tavon Austin,WR,4,7,0,0,0,6,25,0,0,0,0,0,1,10,0,0,0
2013,Regular,13,WAS,17,NYG,24,NYG,Rueben Randle,WR,3,4,0,0,0,9,20,1,0,0,0,0,0,0,0,0,0
2013,Regular,13,WAS,17,NYG,24,WAS,Nick Williams,WR,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2013,Regular,13,WAS,17,NYG,24,WAS,Pierre Garcon,WR,9,12,0,0,0,19,60,1,0,0,0,0,0,0,0,0,0
2013,Regular,14,ARI,30,STL,10,ARI,Andre Roberts,WR,1,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,ARI,30,STL,10,ARI,Jaron Brown,WR,1,1,0,0,0,6,32,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,ARI,30,STL,10,ARI,Larry Fitzgerald,WR,12,12,1,0,0,51,96,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,ARI,30,STL,10,ARI,Michael Floyd,WR,2,5,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,ARI,30,STL,10,STL,Stedman Bailey,WR,3,4,0,0,0,14,46,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,ARI,30,STL,10,STL,Tavon Austin,WR,1,3,0,0,0,4,9,0,0,0,0,0,1,56,0,0,0
2013,Regular,14,BAL,29,MIN,26,BAL,Marlon Brown,WR,7,11,1,0,0,35,92,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,BAL,29,MIN,26,BAL,Torrey Smith,WR,1,5,0,1,1,1,11,1,0,0,0,0,0,0,0,0,0
2013,Regular,14,BAL,29,MIN,26,MIN,Cordarrelle Patterson,WR,5,7,1,0,0,111,141,0,0,0,0,0,1,6,0,0,0
2013,Regular,14,CHI,45,DAL,28,CHI,Alshon Jeffery,WR,5,9,1,0,0,14,84,0,0,0,0,0,1,-7,0,0,0
2013,Regular,14,CHI,45,DAL,28,CHI,Brandon Marshall,WR,6,8,0,1,1,8,100,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CHI,45,DAL,28,DAL,Cole Beasley,WR,2,3,1,0,0,3,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CHI,45,DAL,28,DAL,Dez Bryant,WR,2,4,1,0,0,3,12,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CHI,45,DAL,28,DAL,Terrance Williams,WR,2,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CIN,42,IND,28,CIN,A.J. Green,WR,6,8,1,0,0,25,72,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CIN,42,IND,28,CIN,Andrew Hawkins,WR,1,2,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CIN,42,IND,28,CIN,Marvin Jones,WR,3,4,1,0,0,3,60,0,0,0,0,0,1,-3,0,0,0
2013,Regular,14,CIN,42,IND,28,CIN,Mohamed Sanu,WR,2,4,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CIN,42,IND,28,IND,Darrius Heyward-Bey,WR,2,3,0,0,0,12,23,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,CIN,42,IND,28,IND,T.Y. Hilton,WR,2,5,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,DEN,51,TEN,28,DEN,Demaryius Thomas,WR,7,10,1,0,0,33,88,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,DEN,51,TEN,28,DEN,Eric Decker,WR,8,12,1,0,0,10,117,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,DEN,51,TEN,28,TEN,Justin Hunter,WR,4,8,1,0,0,29,114,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,DEN,51,TEN,28,TEN,Kendall Wright,WR,2,3,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,GB,22,ATL,21,ATL,Harry Douglas,WR,2,7,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,GB,22,ATL,21,GB,Jordy Nelson,WR,4,4,0,0,0,27,85,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,GB,22,ATL,21,GB,Myles White,WR,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,JAC,27,HOU,20,HOU,DeAndre Hopkins,WR,3,7,0,0,0,32,76,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,JAC,27,HOU,20,JAC,Cecil Shorts,WR,2,6,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NE,27,CLE,26,CLE,Josh Gordon,WR,7,10,1,0,0,93,151,0,0,0,0,0,1,34,0,0,0
2013,Regular,14,NE,27,CLE,26,NE,Danny Amendola,WR,4,8,1,0,0,13,36,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NE,27,CLE,26,NE,Josh Boyce,WR,3,5,0,0,0,37,49,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NE,27,CLE,26,NE,Julian Edelman,WR,6,9,1,1,1,16,64,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NO,31,CAR,13,CAR,Brandon LaFell,WR,2,4,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NO,31,CAR,13,CAR,Steve Smith,WR,6,8,1,0,0,0,49,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NO,31,CAR,13,CAR,Ted Ginn,WR,2,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NO,31,CAR,13,NO,Kenny Stills,WR,2,2,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NYJ,37,OAK,27,NYJ,Jeremy Kerley,WR,4,7,1,0,0,15,41,0,0,0,0,0,1,3,0,0,0
2013,Regular,14,NYJ,37,OAK,27,OAK,Andre Holmes,WR,3,7,0,0,0,28,63,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,NYJ,37,OAK,27,OAK,Rod Streater,WR,7,10,1,0,0,58,130,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,PHI,34,DET,20,PHI,DeSean Jackson,WR,4,6,1,1,0,13,59,0,0,0,0,0,1,-10,0,0,0
2013,Regular,14,PIT,28,MIA,34,MIA,Mike Wallace,WR,2,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,PIT,28,MIA,34,MIA,Rishard Matthews,WR,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,PIT,28,MIA,34,PIT,Antonio Brown,WR,4,8,1,0,0,45,77,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,PIT,28,MIA,34,PIT,Emmanuel Sanders,WR,2,2,1,0,0,23,26,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SD,37,NYG,14,NYG,Rueben Randle,WR,2,4,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SD,37,NYG,14,SD,Eddie Royal,WR,3,4,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SD,37,NYG,14,SD,Keenan Allen,WR,3,3,2,0,0,27,59,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SF,19,SEA,17,SEA,Doug Baldwin,WR,3,4,0,0,0,13,36,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SF,19,SEA,17,SEA,Golden Tate,WR,6,8,0,0,0,37,65,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SF,19,SEA,17,SEA,Jermaine Kearse,WR,2,5,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SF,19,SEA,17,SF,Anquan Boldin,WR,6,8,0,0,0,9,93,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,SF,19,SEA,17,SF,Michael Crabtree,WR,4,8,0,0,0,13,40,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,TB,27,BUF,6,BUF,Chris Hogan,WR,1,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,TB,27,BUF,6,BUF,Robert Woods,WR,3,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,TB,27,BUF,6,BUF,Steve Johnson,WR,5,11,0,0,0,30,67,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,TB,27,BUF,6,TB,Vincent Jackson,WR,3,8,1,0,0,3,70,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,WAS,10,KC,45,KC,Dexter McCluster,WR,4,5,0,0,0,23,22,0,0,0,0,1,0,0,0,0,0
2013,Regular,14,WAS,10,KC,45,WAS,Aldrick Robinson,WR,4,6,0,0,0,26,67,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,WAS,10,KC,45,WAS,Niles Paul,WR,1,1,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0
2013,Regular,14,WAS,10,KC,45,WAS,Pierre Garcon,WR,5,12,0,0,0,17,37,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,ATL,27,WAS,26,ATL,Harry Douglas,WR,5,7,0,0,0,8,37,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,ATL,27,WAS,26,WAS,Aldrick Robinson,WR,4,7,0,0,0,27,99,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,ATL,27,WAS,26,WAS,Nick Williams,WR,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,ATL,27,WAS,26,WAS,Pierre Garcon,WR,7,10,1,1,0,70,129,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,CAR,30,NYJ,20,CAR,Brandon LaFell,WR,3,4,0,0,0,11,61,0,0,0,0,0,1,6,0,0,0
2013,Regular,15,CAR,30,NYJ,20,CAR,Steve Smith,WR,3,5,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,CAR,30,NYJ,20,CAR,Ted Ginn,WR,1,1,0,0,0,5,10,0,0,0,0,0,1,14,0,0,0
2013,Regular,15,CAR,30,NYJ,20,NYJ,Jeremy Kerley,WR,1,3,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,CLE,31,CHI,38,CHI,Alshon Jeffery,WR,5,5,1,0,0,16,72,0,0,0,0,0,1,-3,0,0,0
2013,Regular,15,CLE,31,CHI,38,CHI,Brandon Marshall,WR,6,13,1,0,0,24,95,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,CLE,31,CHI,38,CLE,Josh Gordon,WR,3,10,1,0,0,10,67,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DAL,36,GB,37,DAL,Cole Beasley,WR,3,4,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DAL,36,GB,37,DAL,Dez Bryant,WR,11,17,1,0,0,60,153,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DAL,36,GB,37,DAL,Terrance Williams,WR,4,5,0,0,0,20,46,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DAL,36,GB,37,GB,Jordy Nelson,WR,5,9,1,0,0,21,61,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DEN,20,SD,27,DEN,Demaryius Thomas,WR,4,5,0,0,0,18,45,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DEN,20,SD,27,DEN,Eric Decker,WR,2,5,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DEN,20,SD,27,SD,Eddie Royal,WR,3,6,0,0,0,23,46,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DEN,20,SD,27,SD,Keenan Allen,WR,2,5,2,0,0,12,29,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DET,16,BAL,18,BAL,Marlon Brown,WR,4,6,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,DET,16,BAL,18,BAL,Torrey Smith,WR,4,12,0,0,0,13,69,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,IND,25,HOU,3,HOU,DeAndre Hopkins,WR,3,5,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,IND,25,HOU,3,IND,T.Y. Hilton,WR,8,12,0,0,0,44,78,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,JAC,20,BUF,27,BUF,Robert Woods,WR,5,6,1,0,0,8,82,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,JAC,20,BUF,27,BUF,Steve Johnson,WR,1,3,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,MIA,24,NE,20,MIA,Mike Wallace,WR,6,9,1,0,0,43,105,0,0,0,0,0,1,13,0,0,0
2013,Regular,15,MIA,24,NE,20,MIA,Rishard Matthews,WR,4,8,0,0,0,8,61,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,MIA,24,NE,20,NE,Danny Amendola,WR,10,14,0,0,0,76,131,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,MIA,24,NE,20,NE,Josh Boyce,WR,4,7,0,0,0,19,42,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,MIA,24,NE,20,NE,Julian Edelman,WR,13,19,1,0,0,86,139,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,MIN,48,PHI,30,MIN,Cordarrelle Patterson,WR,5,6,1,0,0,15,35,0,0,0,0,0,2,15,0,0,0
2013,Regular,15,MIN,48,PHI,30,MIN,Jarius Wright,WR,4,5,0,0,0,20,95,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,MIN,48,PHI,30,PHI,DeSean Jackson,WR,10,16,1,0,0,78,195,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,NYG,0,SEA,23,SEA,Doug Baldwin,WR,6,7,1,0,0,15,71,0,0,0,0,0,1,3,0,0,0
2013,Regular,15,NYG,0,SEA,23,SEA,Golden Tate,WR,2,6,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,NYG,0,SEA,23,SEA,Jermaine Kearse,WR,2,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,OAK,31,KC,56,OAK,Andre Holmes,WR,4,7,1,0,0,16,58,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,OAK,31,KC,56,OAK,Rod Streater,WR,4,9,0,0,0,44,59,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,PIT,30,CIN,20,CIN,A.J. Green,WR,9,18,0,0,0,16,93,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,PIT,30,CIN,20,CIN,Marvin Jones,WR,5,9,1,0,0,13,48,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,PIT,30,CIN,20,CIN,Mohamed Sanu,WR,3,4,0,0,0,17,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,PIT,30,CIN,20,PIT,Antonio Brown,WR,5,6,1,0,0,13,66,0,0,0,0,1,1,1,0,0,0
2013,Regular,15,PIT,30,CIN,20,PIT,Emmanuel Sanders,WR,5,6,0,0,0,34,38,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,STL,27,NO,16,NO,Kenny Stills,WR,4,4,0,0,0,19,47,0,0,0,0,0,1,3,0,0,0
2013,Regular,15,STL,27,NO,16,STL,Stedman Bailey,WR,2,4,0,0,0,2,26,0,0,0,0,0,1,6,0,0,0
2013,Regular,15,TB,14,SF,33,SF,Anquan Boldin,WR,3,8,0,0,0,30,43,0,0,0,0,0,1,0,0,0,0
2013,Regular,15,TB,14,SF,33,SF,Michael Crabtree,WR,5,6,1,0,0,4,45,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,TB,14,SF,33,TB,Vincent Jackson,WR,5,8,1,0,0,5,58,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,TEN,34,ARI,37,ARI,Andre Roberts,WR,2,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,TEN,34,ARI,37,ARI,Brittan Golden,WR,1,2,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,TEN,34,ARI,37,ARI,Larry Fitzgerald,WR,6,9,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,TEN,34,ARI,37,ARI,Michael Floyd,WR,2,5,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,TEN,34,ARI,37,TEN,Kendall Wright,WR,12,20,0,0,0,51,150,0,0,0,0,0,0,0,0,0,0
2013,Regular,15,TEN,34,ARI,37,TEN,Kenny Britt,WR,3,6,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BAL,7,NE,41,BAL,Marlon Brown,WR,4,7,0,0,0,11,51,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BAL,7,NE,41,BAL,Torrey Smith,WR,3,8,0,0,0,30,69,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BAL,7,NE,41,NE,Aaron Dobson,WR,1,4,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BAL,7,NE,41,NE,Danny Amendola,WR,2,3,0,0,0,24,45,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BAL,7,NE,41,NE,Julian Edelman,WR,7,11,0,0,0,20,77,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BUF,19,MIA,0,BUF,Chris Hogan,WR,2,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BUF,19,MIA,0,BUF,Robert Woods,WR,3,5,0,0,0,26,70,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BUF,19,MIA,0,MIA,Mike Wallace,WR,4,11,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,BUF,19,MIA,0,MIA,Rishard Matthews,WR,1,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,CAR,17,NO,13,CAR,Brandon LaFell,WR,1,2,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,CAR,17,NO,13,CAR,Steve Smith,WR,1,2,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,CAR,17,NO,13,CAR,Ted Ginn,WR,2,4,0,0,0,26,66,0,0,0,0,0,1,7,0,0,0
2013,Regular,16,CAR,17,NO,13,NO,Kenny Stills,WR,2,4,0,0,0,1,23,0,0,0,0,0,1,3,0,0,0
2013,Regular,16,CIN,42,MIN,14,CIN,A.J. Green,WR,7,12,2,0,0,23,97,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,CIN,42,MIN,14,CIN,Andrew Hawkins,WR,3,3,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,CIN,42,MIN,14,CIN,Marvin Jones,WR,6,7,0,0,0,14,85,0,0,0,0,0,2,6,0,0,0
2013,Regular,16,CIN,42,MIN,14,CIN,Mohamed Sanu,WR,4,6,1,0,0,12,35,0,0,0,0,0,3,12,0,0,0
2013,Regular,16,CIN,42,MIN,14,MIN,Cordarrelle Patterson,WR,3,7,0,0,0,19,8,0,0,0,0,0,3,54,1,0,0
2013,Regular,16,CIN,42,MIN,14,MIN,Jarius Wright,WR,1,2,1,0,0,12,36,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,DET,20,NYG,23,NYG,Rueben Randle,WR,4,9,0,0,0,16,40,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,GB,31,PIT,38,GB,Jordy Nelson,WR,3,5,0,0,0,21,46,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,GB,31,PIT,38,PIT,Antonio Brown,WR,6,13,0,0,0,39,105,1,0,0,0,0,0,0,0,0,0
2013,Regular,16,GB,31,PIT,38,PIT,Emmanuel Sanders,WR,2,2,1,0,0,11,7,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,HOU,13,DEN,37,DEN,Demaryius Thomas,WR,8,14,1,0,0,20,123,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,HOU,13,DEN,37,DEN,Eric Decker,WR,10,17,2,0,0,36,131,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,HOU,13,DEN,37,HOU,DeAndre Hopkins,WR,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,JAC,16,TEN,20,TEN,Kendall Wright,WR,4,7,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,KC,7,IND,23,IND,T.Y. Hilton,WR,5,7,0,0,0,16,52,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,KC,7,IND,23,KC,Dexter McCluster,WR,1,3,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0
2013,Regular,16,NYJ,24,CLE,13,CLE,Josh Gordon,WR,6,16,0,0,0,12,97,0,0,0,0,0,1,22,0,0,0
2013,Regular,16,NYJ,24,CLE,13,NYJ,Jeremy Kerley,WR,5,11,0,0,0,31,70,0,0,0,0,0,1,8,0,0,0
2013,Regular,16,PHI,54,CHI,11,CHI,Alshon Jeffery,WR,6,9,0,0,0,13,76,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,PHI,54,CHI,11,CHI,Brandon Marshall,WR,4,9,1,0,0,11,36,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,PHI,54,CHI,11,CHI,Eric Weems,WR,1,2,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,PHI,54,CHI,11,PHI,DeSean Jackson,WR,4,5,0,0,0,14,29,0,0,0,0,0,2,12,0,0,0
2013,Regular,16,SD,26,OAK,13,OAK,Andre Holmes,WR,5,8,0,0,0,16,71,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,SD,26,OAK,13,OAK,Rod Streater,WR,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,SD,26,OAK,13,SD,Eddie Royal,WR,4,4,0,0,0,39,54,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,SD,26,OAK,13,SD,Keenan Allen,WR,3,7,1,0,0,18,26,1,0,0,0,0,0,0,0,0,0
2013,Regular,16,SEA,10,ARI,17,ARI,Andre Roberts,WR,2,2,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,SEA,10,ARI,17,ARI,Brittan Golden,WR,1,2,0,0,0,49,63,0,0,0,0,0,0,0,0,0,0
2013,Regular,16,SEA,10,ARI,17,ARI,Larry Fitzgerald,WR,3,5,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0
