season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,puntret_tds,kickret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points
2012,Regular,7,SF,Delanie Walker,TE,1,1,1,0,0,8,12,0,0,0,0,0,0,0,0,0,0,13,6,SEA,1,6,1.0,0.461538461538,12.0,,8.2
2012,Regular,7,STL,Lance Kendricks,TE,2,4,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,20,30,GB,1,0,0.5,0.0,2.5,,2.5
2012,Regular,7,TB,Luke Stocker,TE,1,1,0,0,0,18,33,0,0,0,0,0,0,0,0,0,0,28,35,NO,1,0,1.0,0.0,33.0,,4.3
2012,Regular,8,ARI,Rob Housler,TE,4,5,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0,3,24,SF,1,0,0.8,0.0,8.0,,7.2
2012,Regular,8,SF,Delanie Walker,TE,2,3,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,24,3,ARI,0,0,0.666666666667,0.0,19.0,,5.8
2012,Regular,8,SF,Vernon Davis,TE,2,2,0,0,0,12,34,0,0,0,0,0,0,0,0,0,0,24,3,ARI,0,0,1.0,0.0,17.0,,5.4
2012,Regular,8,CAR,Gary Barnidge,TE,1,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,22,23,CHI,0,0,1.0,0.0,7.0,,1.7
2012,Regular,8,CAR,Greg Olsen,TE,3,5,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,22,23,CHI,0,0,0.6,0.0,7.66666666667,,5.3
2012,Regular,8,CHI,Kellen Davis,TE,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,23,22,CAR,1,6,1.0,0.260869565217,12.0,,8.2
2012,Regular,8,CLE,Benjamin Watson,TE,1,4,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,7,6,SD,1,0,0.25,0.0,14.0,,2.4
2012,Regular,8,CLE,Jordan Cameron,TE,1,4,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,6,SD,1,0,0.25,0.0,12.0,,2.2
2012,Regular,8,SD,Antonio Gates,TE,2,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,7,CLE,0,0,0.5,0.0,7.0,,3.4
2012,Regular,8,DAL,Jason Witten,TE,18,22,0,0,0,55,167,0,0,0,0,0,0,0,0,0,0,24,29,NYG,1,0,0.818181818182,0.0,9.27777777778,,37.7
2012,Regular,8,DAL,John Phillips,TE,3,3,1,0,0,4,14,0,0,0,0,0,0,0,0,0,0,24,29,NYG,1,6,1.0,0.25,4.66666666667,,10.4
2012,Regular,8,NYG,Martellus Bennett,TE,4,6,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,29,24,DAL,0,0,0.666666666667,0.0,7.25,,6.9
2012,Regular,8,DEN,Jacob Tamme,TE,3,4,0,0,0,28,33,0,0,0,0,0,0,0,0,0,0,34,14,NO,1,0,0.75,0.0,11.0,,6.3
2012,Regular,8,DEN,Virgil Green,TE,3,3,0,0,0,46,44,0,0,0,0,0,0,0,0,0,0,34,14,NO,1,0,1.0,0.0,14.6666666667,,7.4
2012,Regular,8,NO,Jimmy Graham,TE,5,10,1,0,0,25,63,0,0,0,0,0,0,0,0,0,0,14,34,DEN,0,6,0.5,0.428571428571,12.6,,17.3
2012,Regular,8,JAC,Marcedes Lewis,TE,2,7,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,15,24,GB,0,0,0.285714285714,0.0,10.5,,4.1
2012,Regular,8,OAK,Brandon Myers,TE,3,3,0,0,0,29,49,0,0,0,0,0,0,0,0,0,0,26,16,KC,0,0,1.0,0.0,16.3333333333,,7.9
2012,Regular,8,MIN,Kyle Rudolph,TE,2,2,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,17,36,TB,1,0,1.0,0.0,8.5,,3.7
2012,Regular,8,MIA,Anthony Fasano,TE,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,9,NYJ,0,6,0.5,0.2,4.0,,7.4
2012,Regular,8,PHI,Brent Celek,TE,3,5,0,0,0,12,32,0,0,0,0,0,0,0,0,0,0,17,30,ATL,1,0,0.6,0.0,10.6666666667,,6.2
2012,Regular,8,WAS,Logan Paulsen,TE,4,6,0,0,0,24,43,0,0,0,0,0,0,0,0,0,0,12,27,PIT,0,0,0.666666666667,0.0,10.75,,8.3
2012,Regular,8,NE,Michael Hoomanawanui,TE,1,1,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,45,7,STL,0,0,1.0,0.0,18.0,,2.8
2012,Regular,8,NE,Rob Gronkowski,TE,8,13,2,0,0,76,146,0,0,0,0,0,0,0,0,0,0,45,7,STL,0,12,0.615384615385,0.266666666667,18.25,,37.6
2012,Regular,8,STL,Lance Kendricks,TE,4,4,0,0,0,7,32,0,0,0,0,0,0,0,0,0,0,7,45,NE,1,0,1.0,0.0,8.0,,7.2
2012,Regular,8,STL,Matthew Mulligan,TE,1,2,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,7,45,NE,1,0,0.5,0.0,18.0,,2.8
2012,Regular,8,IND,Coby Fleener,TE,2,3,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,19,13,TEN,0,0,0.666666666667,0.0,12.0,,4.4
2012,Regular,8,IND,Dwayne Allen,TE,4,5,0,0,0,29,56,1,0,0,0,0,0,0,0,0,0,19,13,TEN,0,0,0.8,0.0,14.0,,8.6
2012,Regular,8,TEN,Jared Cook,TE,3,4,0,0,0,13,45,0,0,0,0,0,0,0,0,0,0,13,19,IND,1,0,0.75,0.0,15.0,,7.5
2012,Regular,9,DAL,Jason Witten,TE,7,8,0,0,0,14,51,0,0,0,0,0,0,0,0,0,0,13,19,ATL,0,0,0.875,0.0,7.28571428571,,12.1
2012,Regular,9,CIN,Jermaine Gresham,TE,6,8,0,0,0,65,108,0,0,0,0,0,0,0,0,0,0,23,31,DEN,1,0,0.75,0.0,18.0,,19.8
2012,Regular,9,DEN,Jacob Tamme,TE,3,4,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,31,23,CIN,0,0,0.75,0.0,6.0,,4.8
2012,Regular,9,BAL,Dennis Pitta,TE,2,3,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,25,15,CLE,0,0,0.666666666667,0.0,16.5,,5.3
2012,Regular,9,BAL,Ed Dickson,TE,2,3,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,25,15,CLE,0,0,0.666666666667,0.0,5.5,,3.1
2012,Regular,9,CLE,Benjamin Watson,TE,2,3,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0,15,25,BAL,1,0,0.666666666667,0.0,11.0,,4.2
2012,Regular,9,ARI,Rob Housler,TE,5,9,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,17,31,GB,0,0,0.555555555556,0.0,11.0,,10.5
2012,Regular,9,IND,Dwayne Allen,TE,6,7,0,0,0,44,75,0,0,0,0,0,0,0,0,0,0,23,20,MIA,1,0,0.857142857143,0.0,12.5,,13.5
2012,Regular,9,MIA,Anthony Fasano,TE,1,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,23,IND,0,0,0.25,0.0,8.0,,1.8
2012,Regular,9,JAC,Marcedes Lewis,TE,4,6,0,0,0,21,41,0,0,0,0,0,0,0,0,0,0,14,31,DET,1,0,0.666666666667,0.0,10.25,,8.1
2012,Regular,9,NO,Jimmy Graham,TE,8,11,1,0,0,28,72,0,0,0,0,0,0,0,0,0,0,28,13,PHI,1,6,0.727272727273,0.214285714286,9.0,,21.2
2012,Regular,9,PHI,Brent Celek,TE,5,9,0,0,0,17,47,1,0,0,0,0,0,0,0,0,0,13,28,NO,0,0,0.555555555556,0.0,9.4,,8.7
2012,Regular,9,PHI,Clay Harbor,TE,3,4,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,13,28,NO,0,0,0.75,0.0,6.66666666667,,5.0
2012,Regular,9,NYG,Martellus Bennett,TE,3,4,0,0,0,9,40,0,0,0,0,0,0,0,0,0,0,20,24,PIT,1,0,0.75,0.0,13.3333333333,,7.0
2012,Regular,9,OAK,Brandon Myers,TE,8,13,2,0,0,25,59,0,0,0,0,0,0,0,0,0,0,32,42,TB,1,12,0.615384615385,0.375,7.375,,25.9
2012,Regular,9,TB,Luke Stocker,TE,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,42,32,OAK,0,0,0.5,0.0,2.0,,1.2
2012,Regular,9,SD,Antonio Gates,TE,3,3,1,0,0,2,43,0,0,0,0,0,0,0,0,0,0,31,13,KC,1,6,1.0,0.193548387097,14.3333333333,,13.3
2012,Regular,9,TEN,Jared Cook,TE,2,5,0,0,0,-4,6,1,0,0,0,0,0,0,0,0,0,20,51,CHI,1,0,0.4,0.0,3.0,,1.6
2012,Regular,9,CAR,Gary Barnidge,TE,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21,13,WAS,0,0,1.0,0.0,13.0,,2.3
2012,Regular,9,CAR,Greg Olsen,TE,5,9,0,0,0,19,48,0,0,0,0,0,0,0,0,0,0,21,13,WAS,0,0,0.555555555556,0.0,9.6,,9.8
2012,Regular,9,WAS,Logan Paulsen,TE,5,8,0,0,0,7,59,0,0,0,0,0,0,0,0,0,0,13,21,CAR,1,0,0.625,0.0,11.8,,10.9
2012,Regular,10,BAL,Dennis Pitta,TE,5,5,1,0,0,34,67,0,0,0,0,0,0,0,0,0,0,55,20,OAK,1,6,1.0,0.109090909091,13.4,,17.7
2012,Regular,10,BAL,Ed Dickson,TE,2,2,0,0,0,28,59,0,0,0,0,0,0,0,0,0,0,55,20,OAK,1,0,1.0,0.0,29.5,,7.9
2012,Regular,10,OAK,Brandon Myers,TE,5,7,0,0,0,7,57,0,0,0,0,0,0,0,0,0,0,20,55,BAL,0,0,0.714285714286,0.0,11.4,,10.7
2012,Regular,10,CAR,Gary Barnidge,TE,1,1,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,14,36,DEN,1,0,1.0,0.0,8.0,,1.8
2012,Regular,10,CAR,Greg Olsen,TE,9,10,2,0,0,58,102,0,0,0,0,0,0,0,0,0,0,14,36,DEN,1,12,0.9,0.857142857143,11.3333333333,,34.2
2012,Regular,10,DEN,Jacob Tamme,TE,1,4,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,36,14,CAR,0,0,0.25,0.0,6.0,,1.6
2012,Regular,10,CHI,Kellen Davis,TE,1,5,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,6,13,HOU,1,0,0.2,0.0,6.0,,0.6
2012,Regular,10,CIN,Jermaine Gresham,TE,3,4,1,0,0,5,15,0,0,0,0,0,0,0,0,0,0,31,13,NYG,1,6,0.75,0.193548387097,5.0,,10.5
2012,Regular,10,NYG,Martellus Bennett,TE,4,9,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,13,31,CIN,0,0,0.444444444444,0.0,9.25,,7.7
2012,Regular,10,IND,Dwayne Allen,TE,2,2,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,27,10,JAC,0,0,1.0,0.0,15.5,,5.1
2012,Regular,10,JAC,Marcedes Lewis,TE,3,4,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,10,27,IND,1,0,0.75,0.0,12.0,,6.6
2012,Regular,10,MIA,Anthony Fasano,TE,1,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,37,TEN,1,0,0.333333333333,0.0,4.0,,1.4
2012,Regular,10,TEN,Jared Cook,TE,1,3,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,37,3,MIA,0,6,0.333333333333,0.162162162162,26.0,,9.6
2012,Regular,10,MIN,Kyle Rudolph,TE,7,9,1,0,0,21,64,0,0,0,0,0,0,0,0,0,0,34,24,DET,1,6,0.777777777778,0.176470588235,9.14285714286,,19.4
2012,Regular,10,BUF,Lee Smith,TE,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,31,37,NE,0,0,1.0,0.0,5.0,,1.5
2012,Regular,10,NE,Rob Gronkowski,TE,3,4,1,0,0,18,31,0,0,0,0,0,0,0,0,0,0,37,31,BUF,1,6,0.75,0.162162162162,10.3333333333,,12.1
2012,Regular,10,NO,Jimmy Graham,TE,7,8,2,0,0,59,146,0,0,0,0,0,0,0,0,0,0,31,27,ATL,1,12,0.875,0.387096774194,20.8571428571,,36.6
2012,Regular,10,DAL,Jason Witten,TE,8,10,0,0,0,27,47,0,0,0,0,0,0,0,0,0,0,38,23,PHI,0,0,0.8,0.0,5.875,,12.7
2012,Regular,10,PHI,Brent Celek,TE,3,3,0,0,0,26,31,0,0,0,0,0,0,0,0,0,0,23,38,DAL,1,0,1.0,0.0,10.3333333333,,6.1
2012,Regular,10,PHI,Clay Harbor,TE,3,3,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0,23,38,DAL,1,0,1.0,0.0,8.33333333333,,5.5
2012,Regular,10,SF,Vernon Davis,TE,4,5,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,24,24,STL,1,0,0.8,0.0,7.5,,7.0
2012,Regular,10,STL,Lance Kendricks,TE,3,6,0,0,0,17,48,0,0,0,0,0,0,0,0,0,0,24,24,SF,0,0,0.5,0.0,16.0,,7.8
2012,Regular,10,SD,Antonio Gates,TE,4,5,1,0,0,2,57,0,0,0,0,0,0,0,0,0,0,24,34,TB,0,6,0.8,0.25,14.25,,15.7
2012,Regular,10,TB,Luke Stocker,TE,1,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,34,24,SD,1,0,1.0,0.0,11.0,,2.1
2012,Regular,11,MIA,Anthony Fasano,TE,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,19,BUF,0,0,0.5,0.0,8.0,,1.8
2012,Regular,11,CAR,Greg Olsen,TE,2,6,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,21,27,TB,1,0,0.333333333333,0.0,21.0,,6.2
2012,Regular,11,CLE,Benjamin Watson,TE,4,8,2,0,0,12,47,0,0,0,0,0,0,0,0,0,0,20,23,DAL,0,12,0.5,0.6,11.75,,20.7
2012,Regular,11,DAL,Jason Witten,TE,7,8,0,0,0,18,51,0,0,0,0,0,0,0,0,0,0,23,20,CLE,1,0,0.875,0.0,7.28571428571,,12.1
2012,Regular,11,DEN,Jacob Tamme,TE,4,5,0,0,0,18,53,0,0,0,0,0,0,0,0,0,0,30,23,SD,1,0,0.8,0.0,13.25,,9.3
2012,Regular,11,SD,Antonio Gates,TE,2,4,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,23,30,DEN,0,0,0.5,0.0,8.5,,3.7
2012,Regular,11,SD,Ladarius Green,TE,3,3,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,23,30,DEN,0,0,1.0,0.0,8.33333333333,,5.5
2012,Regular,11,JAC,Marcedes Lewis,TE,3,4,2,0,0,11,40,0,0,0,0,0,0,0,0,0,0,37,43,HOU,0,12,0.75,0.324324324324,13.3333333333,,19.0
2012,Regular,11,CIN,Jermaine Gresham,TE,6,8,0,0,0,40,69,1,0,0,0,0,0,0,0,0,0,28,6,KC,0,0,0.75,0.0,11.5,,11.9
2012,Regular,11,IND,Dwayne Allen,TE,6,11,0,0,0,23,69,0,0,0,0,0,0,0,0,0,0,24,59,NE,0,0,0.545454545455,0.0,11.5,,12.9
2012,Regular,11,NE,Rob Gronkowski,TE,7,7,2,0,0,49,137,0,0,0,0,0,0,0,0,0,0,59,24,IND,1,12,1.0,0.203389830508,19.5714285714,,35.7
2012,Regular,11,NO,Jimmy Graham,TE,6,6,1,0,0,12,29,1,0,0,0,0,0,0,0,0,0,38,17,OAK,0,6,1.0,0.157894736842,4.83333333333,,13.9
2012,Regular,11,OAK,Brandon Myers,TE,6,10,1,0,0,29,55,0,0,0,0,0,0,0,0,0,0,17,38,NO,1,6,0.6,0.352941176471,9.16666666667,,17.5
2012,Regular,11,BAL,Dennis Pitta,TE,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,13,10,PIT,0,0,1.0,0.0,5.0,,1.5
2012,Regular,11,BAL,Ed Dickson,TE,2,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,13,10,PIT,0,0,1.0,0.0,4.0,,2.8
2012,Regular,11,CHI,Kellen Davis,TE,2,2,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,7,32,SF,0,0,1.0,0.0,10.0,,4.0
2012,Regular,11,SF,Delanie Walker,TE,1,3,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,32,7,CHI,1,0,0.333333333333,0.0,9.0,,1.9
2012,Regular,11,SF,Vernon Davis,TE,6,8,1,0,0,18,83,0,0,0,0,0,0,0,0,0,0,32,7,CHI,1,6,0.75,0.1875,13.8333333333,,20.3
2012,Regular,11,NYJ,Jeff Cumberland,TE,1,1,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,27,13,STL,0,0,1.0,0.0,7.0,,1.7
2012,Regular,11,STL,Lance Kendricks,TE,2,2,0,0,0,3,14,1,0,0,0,0,0,0,0,0,0,13,27,NYJ,1,0,1.0,0.0,7.0,,2.4
2012,Regular,11,PHI,Brent Celek,TE,5,8,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,6,31,WAS,0,0,0.625,0.0,8.4,,9.2
2012,Regular,11,PHI,Clay Harbor,TE,1,6,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,6,31,WAS,0,0,0.166666666667,0.0,-1.0,,0.9
2012,Regular,11,WAS,Logan Paulsen,TE,1,1,1,0,0,4,17,0,0,0,0,0,0,0,0,0,0,31,6,PHI,1,6,1.0,0.193548387097,17.0,,8.7
2012,Regular,12,ARI,Rob Housler,TE,8,11,0,0,0,30,82,0,0,0,0,0,0,0,0,0,0,17,31,STL,1,0,0.727272727273,0.0,10.25,,16.2
2012,Regular,12,STL,Lance Kendricks,TE,1,2,1,0,0,20,37,0,0,0,0,0,0,0,0,0,0,31,17,ARI,0,6,0.5,0.193548387097,37.0,,10.7
2012,Regular,12,STL,Matthew Mulligan,TE,1,1,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,31,17,ARI,0,0,1.0,0.0,15.0,,2.5
2012,Regular,12,CHI,Kellen Davis,TE,1,4,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,28,10,MIN,1,0,0.25,0.0,15.0,,2.5
2012,Regular,12,MIN,Kyle Rudolph,TE,5,9,1,0,0,46,55,0,0,0,0,0,0,0,0,0,0,10,28,CHI,0,6,0.555555555556,0.6,11.0,,16.5
2012,Regular,12,CIN,Jermaine Gresham,TE,4,4,1,0,0,17,41,0,0,0,0,0,0,0,0,0,0,34,10,OAK,1,6,1.0,0.176470588235,10.25,,14.1
2012,Regular,12,OAK,Brandon Myers,TE,5,6,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,10,34,CIN,0,0,0.833333333333,0.0,7.4,,8.7
2012,Regular,12,CLE,Benjamin Watson,TE,3,3,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,20,14,PIT,1,0,1.0,0.0,8.66666666667,,5.6
2012,Regular,12,CLE,Jordan Cameron,TE,2,2,1,0,0,-8,12,0,0,0,0,0,0,0,0,0,0,20,14,PIT,1,6,1.0,0.3,6.0,,9.2
2012,Regular,12,DAL,Jason Witten,TE,9,15,0,0,0,16,74,0,0,0,0,0,0,0,0,0,0,31,38,WAS,1,0,0.6,0.0,8.22222222222,,16.4
2012,Regular,12,WAS,Logan Paulsen,TE,2,3,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,38,31,DAL,0,0,0.666666666667,0.0,5.5,,3.1
2012,Regular,12,BUF,Lee Smith,TE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,20,IND,0,6,1.0,0.461538461538,1.0,,7.1
2012,Regular,12,IND,Dwayne Allen,TE,3,6,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,20,13,BUF,1,0,0.5,0.0,12.0,,6.6
2012,Regular,12,JAC,Marcedes Lewis,TE,4,6,0,0,0,15,56,0,0,0,0,0,0,0,0,0,0,24,19,TEN,1,0,0.666666666667,0.0,14.0,,9.6
2012,Regular,12,TEN,Jared Cook,TE,6,8,0,0,0,19,47,0,0,0,0,0,0,0,0,0,0,19,24,JAC,0,0,0.75,0.0,7.83333333333,,10.7
2012,Regular,12,DEN,Jacob Tamme,TE,4,7,1,0,0,21,48,0,0,0,0,0,0,0,0,0,0,17,9,KC,0,6,0.571428571429,0.352941176471,12.0,,14.8
2012,Regular,12,MIA,Anthony Fasano,TE,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,21,SEA,1,0,1.0,0.0,10.0,,2.0
2012,Regular,12,NO,Jimmy Graham,TE,4,6,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,21,31,SF,1,0,0.666666666667,0.0,8.25,,7.3
2012,Regular,12,SF,Delanie Walker,TE,3,3,0,0,0,24,81,0,0,0,0,0,0,0,0,0,0,31,21,NO,0,0,1.0,0.0,27.0,,11.1
2012,Regular,12,NYG,Martellus Bennett,TE,3,3,0,0,0,11,44,0,0,0,0,0,0,0,0,0,0,38,10,GB,1,0,1.0,0.0,14.6666666667,,7.4
2012,Regular,12,NYJ,Jeff Cumberland,TE,3,3,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,19,49,NE,1,0,1.0,0.0,6.33333333333,,4.9
2012,Regular,12,CAR,Gary Barnidge,TE,1,1,1,0,0,3,24,0,0,0,0,0,0,0,0,0,0,30,22,PHI,0,6,1.0,0.2,24.0,,9.4
2012,Regular,12,CAR,Greg Olsen,TE,4,5,0,0,0,27,50,0,0,0,0,0,0,0,0,0,0,30,22,PHI,0,0,0.8,0.0,12.5,,9.0
2012,Regular,12,PHI,Brent Celek,TE,2,3,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,22,30,CAR,1,0,0.666666666667,0.0,9.5,,3.9
2012,Regular,12,BAL,Dennis Pitta,TE,6,9,1,0,0,11,42,0,0,0,0,0,0,0,0,0,0,16,13,SD,0,6,0.666666666667,0.375,7.0,,16.2
2012,Regular,12,SD,Antonio Gates,TE,2,2,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,13,16,BAL,1,0,1.0,0.0,6.5,,3.3
2012,Regular,12,TB,Luke Stocker,TE,1,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,23,24,ATL,1,0,0.5,0.0,5.0,,1.5
2012,Regular,13,NO,Jimmy Graham,TE,4,6,0,0,0,18,59,0,0,0,0,0,0,0,0,0,0,13,23,ATL,0,0,0.666666666667,0.0,14.75,,9.9
2012,Regular,13,BAL,Dennis Pitta,TE,1,3,0,0,0,15,19,0,0,0,0,0,0,0,0,0,0,20,23,PIT,1,0,0.333333333333,0.0,19.0,,2.9
2012,Regular,13,JAC,Marcedes Lewis,TE,4,7,0,0,0,42,68,0,0,0,0,0,0,0,0,0,0,18,34,BUF,0,0,0.571428571429,0.0,17.0,,10.8
2012,Regular,13,DAL,Jason Witten,TE,6,8,0,0,0,30,108,0,0,0,0,0,0,0,0,0,0,38,33,PHI,1,0,0.75,0.0,18.0,,19.8
2012,Regular,13,DAL,John Phillips,TE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,33,PHI,1,0,1.0,0.0,0.0,,1.0
2012,Regular,13,PHI,Brent Celek,TE,7,8,0,0,0,48,73,0,0,0,0,0,0,0,0,0,0,33,38,DAL,0,0,0.875,0.0,10.4285714286,,14.3
2012,Regular,13,PHI,Clay Harbor,TE,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,33,38,DAL,0,0,0.5,0.0,3.0,,1.3
2012,Regular,13,DEN,Jacob Tamme,TE,9,13,0,0,0,29,89,0,0,0,0,0,0,0,0,0,0,31,23,TB,1,0,0.692307692308,0.0,9.88888888889,,17.9
2012,Regular,13,TB,Luke Stocker,TE,2,2,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,23,31,DEN,0,0,1.0,0.0,9.5,,3.9
2012,Regular,13,IND,Coby Fleener,TE,1,2,1,0,0,1,26,0,0,0,0,0,0,0,0,0,0,35,33,DET,0,6,0.5,0.171428571429,26.0,,9.6
2012,Regular,13,IND,Dwayne Allen,TE,2,5,0,0,0,46,50,0,0,0,0,0,0,0,0,0,0,35,33,DET,0,0,0.4,0.0,25.0,,7.0
2012,Regular,13,MIN,Kyle Rudolph,TE,6,8,1,0,0,22,51,0,0,0,0,0,0,0,0,0,0,14,23,GB,0,6,0.75,0.428571428571,8.5,,17.1
2012,Regular,13,CAR,Greg Olsen,TE,1,4,1,0,0,33,47,0,0,0,0,0,0,0,0,0,0,21,27,KC,0,6,0.25,0.285714285714,47.0,,11.7
2012,Regular,13,MIA,Anthony Fasano,TE,1,3,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,16,23,NE,1,0,0.333333333333,0.0,14.0,,2.4
2012,Regular,13,ARI,Rob Housler,TE,4,6,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,6,7,NYJ,0,0,0.666666666667,0.0,3.75,,5.5
2012,Regular,13,NYJ,Jeff Cumberland,TE,2,4,1,0,0,7,25,0,0,0,0,0,0,0,0,0,0,7,6,ARI,1,6,0.5,0.857142857143,12.5,,10.5
2012,Regular,13,CLE,Benjamin Watson,TE,6,9,0,0,0,49,80,0,0,0,0,0,0,0,0,0,0,20,17,OAK,0,0,0.666666666667,0.0,13.3333333333,,14.0
2012,Regular,13,CLE,Jordan Cameron,TE,2,5,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,20,17,OAK,0,0,0.4,0.0,15.0,,5.0
2012,Regular,13,OAK,Brandon Myers,TE,14,15,1,0,0,35,130,0,0,0,0,0,0,0,0,0,0,17,20,CLE,1,6,0.933333333333,0.352941176471,9.28571428571,,36.0
2012,Regular,13,CIN,Jermaine Gresham,TE,4,6,1,0,0,14,35,1,0,0,0,0,0,0,0,0,0,20,13,SD,0,6,0.666666666667,0.3,8.75,,12.5
2012,Regular,13,SD,Antonio Gates,TE,6,8,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,13,20,CIN,1,0,0.75,0.0,8.16666666667,,10.9
2012,Regular,13,SF,Delanie Walker,TE,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,16,STL,0,0,0.5,0.0,7.0,,1.7
2012,Regular,13,SF,Vernon Davis,TE,2,3,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,13,16,STL,0,0,0.666666666667,0.0,7.5,,3.5
2012,Regular,13,STL,Lance Kendricks,TE,3,5,0,0,0,13,32,0,0,0,0,0,0,0,0,0,0,16,13,SF,1,0,0.6,0.0,10.6666666667,,6.2
2012,Regular,13,TEN,Jared Cook,TE,4,12,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,10,24,HOU,1,0,0.333333333333,0.0,12.75,,9.1
2012,Regular,13,NYG,Martellus Bennett,TE,5,7,1,0,0,30,82,0,0,0,0,0,0,0,0,0,0,16,17,WAS,0,6,0.714285714286,0.375,16.4,,19.2
2012,Regular,13,WAS,Logan Paulsen,TE,1,3,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,17,16,NYG,1,0,0.333333333333,0.0,11.0,,2.1
2012,Regular,14,BUF,Lee Smith,TE,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,15,STL,1,6,1.0,0.5,2.0,,7.2
